date,LR FP Equity,2061Q FP Equity,FR FP Equity,ALO FP Equity,DSY FP Equity,SW FP Equity,CO FP Equity,TFI FP Equity,HO FP Equity,PUB FP Equity,VANTI FP Equity,AF FP Equity,EDEN FP Equity,DEXB BB Equity,MMB FP Equity,SEV FP Equity,SEV FP Equity.1,UG FP Equity,ALU FP Equity,STMPA FP Equity,VK FP Equity,GTO NA Equity,EDF FP Equity,ALO FP Equity.1,LI FP Equity,NOKIA FP Equity,SOLB BB Equity,WLN FP Equity,FR FP Equity.1,SW FP Equity.1,AC FP Equity,ATO FP Equity,VIV FP Equity,WLN FP Equity.1
3/3/1999,,,298989,19187,566910,223871,268092,375110,212950.0,14530,,122637.0,,483.0,397278.0,,,4689492.0,18560341.0,3331998,21989,,,19187,29915,,27887,,298989,223871,437375,23904,4098855,
3/4/1999,,,790902,19965,481030,351361,368637,121710,370795.0,36340,,81739.0,,465.0,369540.0,,,4387268.0,9263151.0,1710336,18292,,,19965,8901,,37649,,790902,351361,720465,99744,4151002,
3/5/1999,,,413802,62471,1468900,253612,219595,201870,520794.0,640010,,85808.0,,491.0,472709.0,,,4711843.0,10039676.0,1895688,113529,,,62471,110601,,47589,,413802,253612,949810,42702,3594095,
3/8/1999,,,648978,11886,408000,90784,112402,194910,297509.0,25050,,82235.0,,545.0,142191.0,,,1147916.0,4570783.0,2330328,23257,,,11886,68823,,70102,,648978,90784,468150,38010,2507193,
3/9/1999,,,623733,29569,1380480,187594,146632,83280,391569.0,50120,,69857.0,,311.0,316416.0,,,1349005.0,3726318.0,3226830,133971,,,29569,26750,,100416,,623733,187594,579485,29832,5793443,
3/10/1999,,,799065,59726,1455910,214227,188162,109670,82948.0,183950,,90200.0,,569.0,132006.0,,,1247231.0,4096426.0,1909338,90142,,,59726,51780,,133159,,799065,214227,755945,45042,3495532,
3/11/1999,,,377751,20132,378010,203500,178965,379440,183514.0,74450,,74987.0,,415.0,559167.0,,,1065975.0,7340978.0,986700,63832,,,20132,56869,,75696,,377751,203500,1692680,89884,4184193,
3/12/1999,,,445311,17084,1283930,382896,156066,128470,272574.0,271770,,101173.0,,326.0,770608.0,,,1211546.0,5764881.0,1333422,41683,,,17084,40232,,68755,,445311,382896,1912350,117744,7257284,
3/15/1999,,,268671,20411,661050,191495,160231,264990,150353.0,227520,,64596.0,,433.0,608847.0,,,1207922.0,2681795.0,1015980,25678,,,20411,134621,,64906,,268671,191495,720555,46880,3145918,
3/16/1999,,,456123,55539,1159510,212037,101890,403130,148884.0,350770,,57304.0,,314.0,483658.0,,,3341816.0,4517555.0,728628,12325,,,55539,45710,,83643,,456123,212037,1169580,69664,4235800,
3/17/1999,,,390927,105977,1551360,238253,112393,267930,238860.0,327820,,135234.0,,376.0,438960.0,,,1523520.0,3670323.0,5043888,21898,,,105977,55795,,107116,,390927,238253,797375,58100,3256327,
3/18/1999,,,348258,88677,785580,285024,142305,192810,163294.0,362540,,67141.0,,347.0,294116.0,,,2242219.0,5112095.0,2085114,57246,,,88677,90697,,138978,,348258,285024,1125285,52294,5919796,
3/19/1999,,,368139,125538,275340,225366,233810,451440,191601.0,120220,,82708.0,,570.0,738980.0,,,934733.0,4084375.0,3458436,55135,,,125538,9392,,101684,,368139,225366,910250,81798,8014958,
3/22/1999,,,254715,32918,497310,116727,121773,90650,120895.0,181370,,76767.0,,332.0,405433.0,,,479374.0,3527188.0,1816392,59506,,,32918,8300,,25972,,254715,116727,547690,48058,8014958,
3/23/1999,,,570255,496851,1102590,253191,166708,321670,365144.0,403730,,167789.0,,462.0,314277.0,,,1073954.0,4014755.0,1860156,42556,,,496851,33190,,74689,,570255,253191,554775,111838,18481221,
3/24/1999,,,1431681,77808,1231380,586645,362220,250870,556767.0,218450,,108867.0,,1457.0,905262.0,,,2825661.0,7197490.0,3060612,28935,,,77808,61208,,103524,,1431681,586645,1303545,63309,10688180,
3/25/1999,,,420333,102557,284960,163759,145965,129590,257952.0,75160,,40158.0,,967.0,1506879.0,,,1038445.0,4435467.0,2374368,37193,,,102557,39954,,53150,,420333,163759,526645,62012,5216065,
3/26/1999,,,474909,148164,933090,223593,256879,111870,322272.0,98920,,41475.0,,650.0,558461.0,,,1491269.0,4875839.0,2206884,12811,,,148164,96860,,74660,,474909,223593,889065,112395,7568653,
3/29/1999,,,710286,46116,215000,246684,155405,175930,183349.0,94000,,50517.0,,314.0,470785.0,,,819135.0,2977171.0,1191036,22627,,,46116,30738,,73356,,710286,246684,900510,38344,4552684,
3/30/1999,,,687852,41936,967160,292046,186029,236970,178484.0,92880,,28236.0,,278.0,671961.0,,,1626733.0,2152043.0,1665024,42626,,,41936,48643,,69720,,687852,292046,1551090,33425,12508861,
3/31/1999,,,1067814,30032,744700,469301,150671,234200,249459.0,34140,,40191.0,,424.0,437367.0,,,1215187.0,3538664.0,1327278,13494,,,30032,21957,,55857,,1067814,469301,1264975,30590,5436615,
4/1/1999,,,506958,37098,505100,156198,99990,346300,117397.0,18250,,42711.0,,260.0,778139.0,,,1058643.0,3056382.0,887490,22112,,,37098,16109,,53949,,506958,156198,408385,32673,4912735,
4/2/1999,,,506958,37098,505100,156198,99990,346300,117397.0,18250,,42711.0,,260.0,778139.0,,,1058643.0,3056382.0,887490,22112,,,37098,16109,,53949,,506958,156198,408385,32673,4912735,
4/6/1999,,,812142,45467,1823030,196817,188540,181140,269317.0,40070,,47803.0,,555.0,430750.0,,,1830041.0,4642375.0,3408378,27563,,,45467,29822,,101199,,812142,196817,786600,33964,4058188,
4/7/1999,,,639849,40673,1734310,387320,385605,105480,158931.0,247780,,132986.0,,784.0,594045.0,,,1807224.0,3512139.0,2459004,118635,,,40673,49420,,160854,,639849,387320,1467885,43892,3959268,
4/8/1999,,,686055,24176,3575520,363207,544433,81450,161142.0,89950,,87876.0,,692.0,1019210.0,,,1247164.0,3895920.0,3395190,28117,,,24176,69480,,140947,,686055,363207,888535,33073,4019525,
4/9/1999,,,759981,47950,1577610,486931,205447,642100,290275.0,332320,,71060.0,,1058.0,802163.0,,,2611763.0,6251230.0,4475076,57780,,,47950,27120,,80303,,759981,486931,1233015,55904,5725612,
4/12/1999,,,382029,12759,824490,342918,131793,124660,227839.0,38800,,31461.0,,274.0,948407.0,,,1420607.0,2787615.0,4091400,51750,,,12759,9716,,39894,,382029,342918,690010,24481,3042366,
4/13/1999,,,1209987,37281,1307700,150455,329558,185580,343304.0,33670,,67964.0,,741.0,721753.0,,,2631571.0,5096425.0,2398080,169590,,,37281,18867,,47147,,1209987,150455,1445740,49084,7816227,
4/14/1999,,,1401003,13934,376030,507404,217227,566240,239308.0,35480,,45592.0,,589.0,401365.0,,,1040656.0,2927821.0,2710242,61477,,,13934,46422,,46933,,1401003,507404,681655,29351,10044303,
4/15/1999,,,1380348,91938,1372100,349548,129276,107090,189138.0,66510,,90519.0,,836.0,260080.0,,,3035071.0,3587603.0,3491022,243841,,,91938,167395,,198742,,1380348,349548,931485,110052,15235164,
4/16/1999,,,923757,103768,1091440,348800,157107,197670,478101.0,181050,,119177.0,,1212.0,428139.0,,,4340080.0,11793327.0,1818546,58016,,,103768,53306,,215814,,923757,348800,743285,166132,6292571,
4/19/1999,,,849441,37107,1542750,185355,266452,444730,501661.0,175030,,47201.0,,571.0,303015.0,,,2301169.0,5907236.0,4978362,187497,,,37107,16248,,64302,,849441,185355,972120,168748,6360614,
4/20/1999,,,1858533,128386,3798230,107013,648782,447870,715863.0,61130,,33887.0,,560.0,399454.0,,,1802744.0,6343793.0,5183802,144915,,,128386,160853,,55955,,1858533,107013,1039675,198732,5592004,
4/21/1999,,,534177,78504,2544740,164846,882080,255780,266802.0,196360,,28653.0,,504.0,328757.0,,,1747385.0,3167971.0,2465454,49351,,,78504,93214,,84368,,534177,164846,954395,175769,5124457,
4/22/1999,,,1802193,88227,2045820,534927,432757,619290,977376.0,56330,,36310.0,,738.0,882873.0,,,1836151.0,6362114.0,4540500,31608,,,88227,58358,,61448,,1802193,534927,1077815,154893,10385957,
4/23/1999,,,508773,48622,1434960,199534,190721,258730,377774.0,41770,,58898.0,,795.0,351506.0,,,1382437.0,4999183.0,2225742,58293,,,48622,84822,,56317,,508773,199534,752320,125675,8787050,
4/26/1999,,,189867,50864,1321820,164429,174019,86710,223354.0,137260,,53241.0,,430.0,310907.0,,,743286.0,3225773.0,1783542,49043,,,50864,104577,,107200,,189867,164429,343695,76352,4559329,
4/27/1999,,,269745,152730,915200,237665,211753,143760,370636.0,208500,,53241.0,,719.0,1811461.0,,,1536479.0,4765061.0,3076440,27681,,,152730,141441,,50480,,269745,237665,1154960,104318,6343291,
4/28/1999,,,215745,42225,484550,97986,119470,94910,170320.0,117640,,38191.0,,234.0,638899.0,,,2752913.0,2680241.0,1449258,115355,,,42225,62606,,31882,,215745,97986,675730,99965,7047068,
4/29/1999,,,384870,24258,938800,125852,121127,503530,297707.0,30950,,68121.0,,424.0,613925.0,,,905732.0,8253162.0,2202162,52061,,,24258,58756,,33829,,384870,125852,482720,71181,4025700,
4/30/1999,,,502590,50195,1052400,146239,187639,98310,224666.0,106980,,80905.0,,264.0,455773.0,,,933337.0,6129134.0,1559886,87571,,,50195,78696,,65117,,502590,146239,856875,59569,4233785,
5/3/1999,,,291492,18179,606860,108271,61607,67460,238326.0,21220,,40549.0,,525.0,285048.0,,,575787.0,2261441.0,770820,61685,,,18179,112192,,25383,,291492,108271,202810,61727,2618189,
5/4/1999,,,677988,35696,897350,338253,262310,178520,241289.0,282020,,70912.0,,391.0,1416849.0,,,1708592.0,3220915.0,2005398,165955,,,35696,196339,,91554,,677988,338253,859170,234548,4851029,
5/5/1999,,,765183,52121,1030930,253269,176675,451690,182317.0,115820,,43839.0,,257.0,724765.0,,,908358.0,2030517.0,1672968,52795,,,52121,172882,,62626,,765183,253269,565980,86520,5370586,
5/6/1999,,,520953,89395,1407810,195584,171304,772600,232154.0,105180,,21363.0,,496.0,1174544.0,,,1493197.0,3412811.0,2917068,60222,,,89395,47495,,102202,,520953,195584,932285,63010,49030700,
5/7/1999,,,482475,17671,1287570,128712,222138,496140,147009.0,108930,,18664.0,,392.0,591766.0,,,1942672.0,3711459.0,1451586,40022,,,17671,131596,,74036,,482475,128712,851725,59322,3870580,
5/10/1999,,,280530,20629,816970,206184,85127,187950,148389.0,94330,,17460.0,,173.0,326984.0,,,781547.0,4133194.0,1490766,18624,,,20629,32117,,83229,,280530,206184,226880,16226,4353464,
5/11/1999,,,433911,16459,1340930,187627,125777,361390,279920.0,82960,,24807.0,,305.0,340365.0,,,965222.0,3360684.0,1584456,13827,,,16459,88282,,30376,,433911,187627,292910,27293,12104736,
5/12/1999,,,488208,21097,922940,150243,123867,288920,176724.0,151520,,33676.0,,325.0,383070.0,,,603566.0,2487106.0,4038396,23764,,,21097,87709,,51144,,488208,150243,452710,31960,11846540,
5/14/1999,,,665505,13160,1879990,203549,96710,131930,202285.0,27020,,30091.0,,152.0,1035530.0,,,1577134.0,3098155.0,5687184,17478,,,13160,19903,,27025,,665505,203549,501055,31590,1646150,
5/17/1999,,,680607,37211,455880,130346,134868,97370,149381.0,86700,,32757.0,,406.0,1100267.0,,,1346720.0,2745393.0,1926882,26174,,,37211,78150,,35834,,680607,130346,700825,63464,1093820,
5/18/1999,,,202719,31867,475500,235582,169079,287260,173003.0,53390,,35760.0,,358.0,476800.0,,,1265027.0,2172909.0,2680980,17170,,,31867,28582,,23088,,202719,235582,735515,51958,1617502,
5/19/1999,,,259485,57674,641180,309210,78360,467400,145926.0,106050,,52259.0,,385.0,566444.0,,,1994050.0,2794897.0,2401488,22296,,,57674,253920,,63028,,259485,309210,575520,81776,2815213,
5/20/1999,,,373692,43092,7484790,262819,151679,477530,130164.0,59980,,92333.0,,549.0,767415.0,,,1262824.0,3454663.0,2687298,44325,,,43092,36410,,49074,,373692,262819,753220,449951,2408143,
5/21/1999,,,703410,23082,5046450,161047,124039,114450,523821.0,37760,,70402.0,,2847.0,653694.0,,,1696813.0,2547938.0,2310786,27294,,,23082,56665,,436133,,703410,161047,561870,43923,4122791,
5/25/1999,,,347031,17096,1498230,154303,82329,107360,208262.0,18720,,43135.0,,332.0,890935.0,,,2286066.0,2013397.0,2406498,30844,,,17096,4414,,47878,,347031,154303,620290,71382,3003996,
5/26/1999,,,436443,74356,725840,158927,116509,425920,283152.0,14370,,45828.0,,702.0,1151663.0,,,2287845.0,3145704.0,1910154,19172,,,74356,74967,,46721,,436443,158927,1750580,53704,3782317,
5/27/1999,,,969729,161773,454020,1646962,72554,425490,318899.0,29890,,60704.0,,1362.0,664645.0,,,983642.0,4102080.0,1999428,4537,,,161773,11178,,32519,,969729,1646962,582290,28500,3668401,
5/28/1999,,,1166367,68441,2412180,95384,112537,526490,170840.0,46550,,22019.0,,783.0,204011.0,,,2502823.0,2850175.0,1546014,10453,,,68441,26019,,45166,,1166367,95384,892260,50721,3991129,
5/31/1999,,,258519,44098,1242110,79318,73087,1532260,844529.0,8390,,21233.0,,167.0,260332.0,,,1176943.0,5026029.0,1295034,7244,,,44098,332292,,21373,,258519,79318,458760,47096,4756519,
6/1/1999,,,294147,60833,836090,108676,151539,190550,119034.0,8840,,35505.0,,355.0,200776.0,,,1675609.0,3419708.0,1350606,11296,,,60833,42582,,82487,,294147,108676,694770,177583,6286392,
6/2/1999,,,409467,82202,3463110,181483,123682,650770,128701.0,40000,,28260.0,,238.0,275267.0,,,1140385.0,2781935.0,1667094,15567,,,82202,48661,,48234,,409467,181483,708400,36146,3176872,
6/3/1999,,,419970,39357,1790060,73800,100609,255870,172632.0,54840,,51046.0,,583.0,249364.0,,,2120013.0,1407665.0,950802,46710,,,39357,191564,,28667,,419970,73800,328015,113699,5284569,
6/4/1999,,12380707.0,460536,84592,767080,106037,128495,583780,123850.0,43720,,73925.0,,573.0,1047301.0,,,3209436.0,1546944.0,1442538,24476,,,84592,4904,,72284,,460536,106037,466625,72006,3373626,
6/7/1999,,3764767.0,421509,44707,1025640,220615,97326,395460,228144.0,16250,,35850.0,,179.0,675868.0,,,1997042.0,2862689.0,2639598,16932,,,44707,99747,,33906,,421509,220615,1309635,127911,4117455,
6/8/1999,,3463354.0,313095,25310,1132050,136951,75938,532580,84745.0,67220,,48736.0,,396.0,499656.0,,,1815029.0,3734274.0,1227120,87126,,,25310,21115,,59942,,313095,136951,449630,97236,5572917,
6/9/1999,,2763118.0,404367,74263,1631250,228879,159213,904080,121773.0,337770,,217881.0,,370.0,333892.0,,,1622843.0,8464301.0,3286866,68624,,,74263,143939,,33717,,404367,228879,509425,184819,3138434,
6/10/1999,,6057519.0,2215143,57368,1353020,368133,194340,1441030,758536.0,135990,,115022.0,,558.0,1034811.0,,,1734833.0,7370791.0,3737592,28711,,,57368,117004,,63033,,2215143,368133,509215,228903,3063416,
6/11/1999,,1056060.0,323517,24108,1865360,191589,68823,133170,141447.0,209210,,88920.0,,1330.0,266207.0,,,1638545.0,3692216.0,2736822,38988,,,24108,66316,,197891,,323517,191589,560535,210847,1068065,
6/14/1999,,1308123.0,357204,13590,2018170,152661,106745,85670,116009.0,78200,,22639.0,,365.0,230511.0,,,1472359.0,2806373.0,913170,7896,,,13590,60736,,37893,,357204,152661,545560,126494,1508041,
6/15/1999,,1683143.0,714690,31874,1613340,155516,220097,231220,60523.0,158890,,27866.0,,343.0,320789.0,,,1299797.0,5644855.0,4788774,40419,,,31874,49540,,41954,,714690,155516,393210,81037,1101666,
6/16/1999,,1029860.0,369183,25375,2189030,248911,118589,762520,328867.0,123020,,27866.0,,343.0,335425.0,,,3760536.0,5894295.0,3545574,43082,,,25375,49975,,55868,,369183,248911,559265,320321,1138665,
6/17/1999,,727660.0,455205,29705,1675420,344536,362972,185210,678411.0,106020,,256828.0,,321.0,969156.0,,,2595106.0,7573963.0,1741254,156673,,,29705,11002,,22096,,455205,344536,868660,92410,2532713,
6/18/1999,,1257254.0,358104,60904,1086590,388586,119881,992910,463794.0,147420,,191542.0,,1633.0,860795.0,,,1263988.0,4279944.0,2226729,107974,,,60904,125942,,282715,,358104,388586,457855,147616,3409392,
6/21/1999,,1373616.0,546180,56463,1668560,361892,94825,140250,163890.0,68850,,160381.0,,205.0,490894.0,,,954757.0,2431491.0,2022888,37154,,,56463,41444,,82143,,546180,361892,276215,185910,1927828,
6/22/1999,,817007.0,490854,32727,1427330,1090357,189087,288640,356153.0,130980,,117470.0,,208.0,358030.0,,,2092499.0,7347591.0,3193914,38913,,,32727,141265,,48342,,490854,1090357,496755,118670,2533406,
6/23/1999,,614023.0,637164,53203,1326050,1223312,250048,850100,376906.0,147820,,125706.0,,581.0,506940.0,,,2077014.0,4385200.0,3694593,26356,,,53203,65900,,48163,,637164,1223312,621915,46581,1728117,
6/24/1999,,1053609.0,680634,31918,869000,353261,212766,245180,129030.0,157810,,114318.0,,984.0,432799.0,,,1601431.0,5144758.0,2855313,24322,,,31918,8744,,73374,,680634,353261,423985,35162,4291675,
6/25/1999,,339565.0,386181,61597,1384560,351222,228309,247740,256924.0,540880,,34612.0,,581.0,157763.0,,,5342516.0,3066688.0,1577754,8661,,,61597,65289,,76848,,386181,351222,519780,49974,1429342,
6/28/1999,,299520.0,1757058,30194,1221390,274575,122927,130930,616678.0,105980,,25425.0,,220.0,493990.0,,,8970613.0,3422364.0,792633,13655,,,30194,52344,,29956,,1757058,274575,777345,89589,1668658,
6/29/1999,,368087.0,739095,52026,684320,368889,301640,119130,517602.0,133660,,33491.0,,388.0,267070.0,,,1295732.0,3013665.0,2109108,23516,,,52026,6440,,87336,,739095,368889,626375,144805,4904389,
6/30/1999,,339992.0,574848,71499,1178830,406167,439753,219560,385653.0,135450,,28183.0,,939.0,677641.0,,,1811222.0,10564828.0,2241243,7931,,,71499,27000,,230293,,574848,406167,1060450,119568,2180362,
7/1/1999,,368112.0,840792,161955,1316490,269183,328441,928730,405061.0,357460,,74883.0,,876.0,650430.0,,,1625677.0,8392003.0,1841853,22108,,,161955,68657,,110644,,840792,269183,721165,232901,2565125,
7/2/1999,,602675.0,420105,55130,1869260,245675,334135,416320,275459.0,208490,,52552.0,,474.0,403936.0,,,1545631.0,2944055.0,1376223,14907,,,55130,60015,,83338,,420105,245675,588555,62660,1170705,
7/5/1999,,533116.0,321558,56537,1517030,505566,118013,160930,237602.0,182550,,29323.0,,354.0,406071.0,,,1317012.0,3003311.0,1476825,43275,,,56537,24058,,62875,,321558,505566,390840,49338,1440358,
7/6/1999,,606422.0,611097,57059,2292190,211151,264940,200470,275226.0,32010,,19205.0,,296.0,448500.0,,,1679225.0,4056839.0,2155407,31097,,,57059,94380,,39813,,611097,211151,589030,60169,1440358,
7/7/1999,,1239011.0,486285,88385,3532020,365727,142614,383760,333412.0,111250,,14190.0,,426.0,602190.0,,,1308109.0,2705480.0,1794948,35685,,,88385,44100,,64185,,486285,365727,1031905,206719,1222856,
7/8/1999,,742654.0,586032,78526,1579820,227645,96436,448850,225462.0,55220,,25204.0,,350.0,336267.0,,,1665127.0,5509803.0,1549839,20294,,,78526,2859,,54331,,586032,227645,429675,104037,1766519,
7/9/1999,,593695.0,547872,43277,702540,306543,228122,513550,265399.0,43790,,45724.0,,556.0,343984.0,,,2134942.0,2077306.0,4813374,16002,,,43277,18904,,50330,,547872,306543,433405,147783,2209055,
7/12/1999,,411256.0,1336155,29764,657200,121032,116402,148850,112010.0,17010,,33866.0,,450.0,474150.0,,,1076074.0,1570249.0,3899355,7563,,,29764,32413,,41279,,1336155,121032,568655,172764,1624977,
7/13/1999,,470570.0,243882,34653,1370750,149556,146174,321170,140187.0,17930,,30722.0,,496.0,755710.0,,,1949987.0,2327758.0,2611827,15483,,,34653,12769,,45026,,243882,149556,729800,90580,1287883,
7/15/1999,,535883.0,541593,38434,1500690,440520,136180,485300,138967.0,72210,,26561.0,,467.0,588679.0,,,1679956.0,3615977.0,3273813,5833,,,38434,56128,,34843,,541593,440520,621755,56536,1744772,
7/16/1999,,254335.0,482157,21126,528930,306114,60307,58840,154854.0,76450,,15677.0,,700.0,344039.0,,,1005611.0,1685558.0,1377300,9674,,,21126,35809,,138425,,482157,306114,454080,53260,1326849,
7/19/1999,,211811.0,338664,29170,600800,121878,142253,196560,154948.0,75170,,17515.0,,266.0,365556.0,,,678418.0,3045659.0,1921119,4956,,,29170,44081,,24053,,338664,121878,680670,46966,993359,
7/20/1999,,212717.0,359850,40828,1000450,211923,148495,192210,130947.0,50680,,23482.0,,274.0,312438.0,,,509356.0,2759520.0,3042168,9162,,,40828,29119,,55440,,359850,211923,668505,53177,834406,
7/21/1999,,516969.0,562074,37533,615960,233740,154987,362110,80660.0,36580,,29613.0,,274.0,667974.0,,,1318026.0,2359478.0,4036065,23967,,,37533,33089,,55440,,562074,233740,708595,98844,1170482,
7/22/1999,,227399.0,368949,26773,7426790,241060,80746,348090,88599.0,60560,,38289.0,,482.0,308042.0,,,1099273.0,3461782.0,3194895,17508,,,26773,22485,,65117,,368949,241060,1101360,127567,1610673,
7/23/1999,,694597.0,777615,23762,3397010,212429,147777,293370,421310.0,193320,,35363.0,,471.0,1279044.0,,,1703363.0,7832107.0,4912059,13886,,,23762,45219,,96018,,777615,212429,406505,71387,1833469,
7/26/1999,,619884.0,434214,31001,1466650,122732,99127,78030,92779.0,63200,,11305.0,,604.0,552474.0,,,991988.0,5132329.0,2168379,52933,,,31001,17766,,82489,,434214,122732,556950,32297,2893042,
7/27/1999,,189804.0,275055,20004,1287880,83612,66969,79000,113227.0,47430,,17892.0,,261.0,164528.0,,,1447430.0,2659148.0,1520355,10065,,,20004,115384,,37725,,275055,83612,669105,96322,1328027,
7/28/1999,,1768226.0,488244,20210,310500,111997,73000,81260,116208.0,62380,,11695.0,,603.0,353040.0,,,3606810.0,2683286.0,2526939,16320,,,20210,37900,,35509,,488244,111997,714865,20799,961460,
7/29/1999,,291825.0,884202,63394,1001660,319876,258375,82180,345133.0,97440,,14337.0,,578.0,275963.0,,,1460156.0,10348483.0,2238183,16659,,,63394,52631,,42615,,884202,319876,578255,45018,2280831,
7/30/1999,,155290.0,950022,33482,1609290,272872,249537,175470,405824.0,45550,,39844.0,,462.0,284000.0,,,1913720.0,8974019.0,2861559,30691,,,33482,35013,,251733,,950022,272872,429195,35137,1981544,
8/2/1999,,145326.0,927459,15863,1699850,234218,238111,143220,209718.0,40010,,14184.0,,547.0,204727.0,,,1735415.0,5866617.0,1888389,13183,,,15863,12852,,108723,,927459,234218,946455,42571,1801786,
8/3/1999,,280636.0,1202265,16162,838640,152644,159779,245410,150036.0,63600,,28436.0,,694.0,176657.0,,,2719606.0,2824414.0,1189878,30255,,,16162,19755,,81536,,1202265,152644,903960,37342,1972852,
8/4/1999,,820087.0,657852,15212,502050,158237,166275,698820,132240.0,33370,,7556.0,,1292.0,258436.0,,,919181.0,3005082.0,1921290,42199,,,15212,73450,,112326,,657852,158237,760595,36206,1605681,
8/5/1999,,370688.0,474582,17190,588040,252709,175188,545730,331961.0,75970,,8081.0,,1100.0,358531.0,,,1637514.0,5615817.0,2293629,14282,,,17190,41916,,148759,,474582,252709,675795,20038,3500358,
8/6/1999,,191231.0,600033,21845,1288870,124717,78776,552620,193035.0,10550,,11185.0,,331.0,294063.0,,,1013167.0,3229614.0,1753533,15718,,,21845,18765,,52398,,600033,124717,712445,16147,3375890,
8/9/1999,,151774.0,1683036,17178,1745460,185502,191288,358950,719243.0,13300,,6172.0,,259.0,189104.0,,,1065160.0,3732135.0,1576944,9680,,,17178,29915,,33349,,1683036,185502,711915,67661,2593264,
8/10/1999,,157196.0,443172,24238,423990,217584,205848,305170,239223.0,324460,,6628.0,,637.0,207902.0,,,568913.0,1852115.0,1981776,10325,,,24238,98544,,89947,,443172,217584,534845,14627,2790679,
8/11/1999,,143253.0,259500,11038,503120,137853,104244,349800,194751.0,31200,,38586.0,,400.0,175297.0,,,708200.0,3876477.0,1174767,20531,,,11038,21310,,30673,,259500,137853,211475,14546,1476484,
8/12/1999,,318284.0,417651,17802,1091180,171590,132924,198940,229402.0,283790,,27089.0,,440.0,139805.0,,,2294594.0,3328479.0,2393865,21060,,,17802,83600,,82473,,417651,171590,809270,100140,2210021,
8/13/1999,,222724.0,564720,32414,1214390,262256,144801,63570,277410.0,52510,,25375.0,,408.0,239412.0,,,1990999.0,1890980.0,1367550,49433,,,32414,23771,,81417,,564720,262256,762945,49721,1529029,
8/16/1999,,252354.0,271896,22480,1634280,113974,87977,86230,82398.0,87320,,18572.0,,959.0,166056.0,,,1229201.0,1535373.0,1795362,40272,,,22480,58803,,193699,,271896,113974,616930,19753,1406068,
8/17/1999,,275544.0,317661,30632,787960,131216,199097,233950,206890.0,575630,,26951.0,,285.0,308548.0,,,1282400.0,3263758.0,2128308,43652,,,30632,28582,,39656,,317661,131216,1310805,92795,1453293,
8/18/1999,,197902.0,331290,19333,766850,171843,301864,103850,217563.0,338980,,12823.0,,208.0,96206.0,,,1080371.0,2324127.0,2226513,69027,,,19333,45238,,31288,,331290,171843,1093075,140276,1727117,
8/19/1999,,119126.0,497574,8444,502960,76859,205493,236330,183561.0,53700,,23980.0,,199.0,128280.0,,,925473.0,2530624.0,1063002,37412,,,8444,40769,,32418,,497574,76859,1594360,49598,1540891,
8/20/1999,,132111.0,317559,9806,873170,114055,87239,199490,187435.0,13600,,10357.0,,740.0,142498.0,,,884220.0,1511203.0,1762485,16099,,,9806,31553,,169428,,317559,114055,652635,20938,1464422,
8/23/1999,,109917.0,202863,11694,762210,114750,75302,256030,132291.0,122940,,30583.0,,340.0,111699.0,,,943827.0,1578016.0,988188,27887,,,11694,27814,,74747,,202863,114750,520020,13297,1116221,
8/24/1999,,375191.0,613932,21477,967440,340455,182432,434020,196425.0,148310,,23555.0,,751.0,155195.0,,,1423350.0,3094024.0,1759359,46176,,,21477,86737,,138387,,613932,340455,751170,44372,2007192,
8/25/1999,,256328.0,1628925,22765,896780,2022905,170295,363410,231507.0,303530,,13061.0,,346.0,1475762.0,,,3253391.0,4157953.0,4826673,121037,,,22765,9873,,51726,,1628925,2022905,1798080,23938,2940119,
8/26/1999,,253924.0,453852,22452,1172870,472532,223653,247660,107459.0,89060,,40921.0,,189.0,343989.0,,,4175323.0,3112903.0,2507088,357535,,,22452,137980,,61002,,453852,472532,1614290,76444,1763564,
8/27/1999,,122553.0,611592,28438,817930,187124,280000,208300,110597.0,58240,,17417.0,,156.0,368890.0,,,2629618.0,3514489.0,1510152,29434,,,28438,33625,,62837,,611592,187124,777280,79030,1446540,
8/30/1999,,161161.0,537750,28943,691070,78661,786805,97040,90279.0,27940,,22626.0,,199.0,138285.0,,,1062450.0,1054624.0,1044258,11541,,,28943,118595,,40235,,537750,78661,770315,42327,715731,
8/31/1999,,95173.0,581121,12206,900000,1172118,751222,194380,193016.0,97330,,19065.0,,351.0,1159611.0,,,3085501.0,4746461.0,3668820,23145,,,12206,154256,,33881,,581121,1172118,751710,28255,2481974,
9/1/1999,,134675.0,1046940,27220,248140,128295,539599,290120,103745.0,67900,,12722.0,,301.0,328812.0,,,2705783.0,1421670.0,8802696,10827,,,27220,45349,,226262,,1046940,128295,369520,68142,826099,
9/2/1999,,249221.0,1345524,38995,341080,247019,369197,203300,182962.0,92110,,35174.0,,452.0,442123.0,,,2030598.0,2113242.0,4758018,55593,,,38995,28869,,79518,,1345524,247019,368385,123458,1089599,
9/3/1999,,549153.0,1266585,53979,926750,149074,249224,133420,161785.0,62110,,23359.0,,256.0,477170.0,,,4491337.0,2315291.0,3870735,55169,,,53979,162445,,134895,,1266585,149074,682395,226636,1276878,
9/6/1999,,520156.0,745125,40361,2069940,178591,242912,110220,166093.0,59240,,85720.0,,694.0,137445.0,,,1963768.0,2036444.0,4808517,41558,,,40361,106067,,147731,,745125,178591,683910,255056,1452219,
