,date,LR FP Equity,2061Q FP Equity,FR FP Equity,ALO FP Equity,DSY FP Equity,SW FP Equity,CO FP Equity,TFI FP Equity,HO FP Equity,PUB FP Equity,VANTI FP Equity,AF FP Equity,EDEN FP Equity,DEXB BB Equity,MMB FP Equity,SEV FP Equity,SEV FP Equity.1,UG FP Equity,ALU FP Equity,STMPA FP Equity,VK FP Equity,GTO NA Equity,EDF FP Equity,ALO FP Equity.1,LI FP Equity,NOKIA FP Equity,SOLB BB Equity,WLN FP Equity,FR FP Equity.1,SW FP Equity.1,AC FP Equity,ATO FP Equity,VIV FP Equity,WLN FP Equity.1,MSCI FRANCE,,,
398,8/22/2000,,,19.1667,208.214,8.67,31.2438,101.4967,74.5,50.35,40.5,4800.6391,102.6348,,14505.066,73.15,,,25.5046,77.8119,67.25,41.0257,,,208.214,10.8614,,12.426,,19.1667,31.2438,30.3277,86.7336,23.1271,,167.79,,,
399,8/23/2000,,,19.2667,206.5143,8.6,32.1421,101.8736,73.7,48.68,40.7,4583.8361,105.2574,,14450.8076,70.05,,,25.7813,76.6732,66.2,39.7551,,,206.5143,11.0235,,12.4427,,19.2667,32.1421,30.997,86.2043,22.9301,,167.77,,,
400,8/24/2000,,,19.2167,203.9647,8.76,32.4655,102.9103,72,48.5,40.66,4410.3936,104.9044,,14387.5062,69.5,,,25.8896,78.0492,66.8,40.7388,,,203.9647,10.9046,,12.4093,,19.2167,32.4655,30.5421,86.2043,22.8457,,166.89,,,
401,8/25/2000,,,19.5333,214.5879,9.4,33.4177,102.2506,73.25,49,41.3,4336.0611,105.9131,,14486.9799,73.55,,,26.8039,81.4653,67.4,40.9109,,,214.5879,11.0019,,12.5262,,19.5333,33.4177,30.6461,92.2537,23.4084,,170.14,,,
402,8/28/2000,,,19.95,212.4633,9.96,32.6991,101.4024,74.7,48.79,42.85,4336.0611,103.6939,,14414.6354,75.7,,,26.419,81.6076,67.55,40.6568,,,212.4633,10.9911,,12.5095,,19.95,32.6991,30.6526,,24.0836,,170.93,,,
403,8/29/2000,,,20.15,210.3386,10.2,32.3397,101.1197,74.3,48.11,42.57,4271.0202,103.4418,,14414.6354,77.4,,,25.5046,82.4617,67.45,40.165,,,210.3386,10.9154,,12.5179,,20.15,32.3397,31.1399,85.4481,25.3216,,171.83,,,
404,8/30/2000,,,20.1,208.6389,9.83,31.7468,103.0045,78,46,42.5,4178.1046,104.6522,,14251.8603,78,,,25.4926,86.2574,67.45,40.165,,,208.6389,10.9154,,12.401,,20.1,31.7468,30.893,88.3972,25.8843,,171.85,,,
405,8/31/2000,,,20.1333,214.5879,9.68,31.6929,106.0202,82.1,46.6,44.1,4236.9512,108.8887,,14306.1187,80.25,,,25.0114,87.3486,69,39.5092,,,214.5879,10.9154,,12.2423,,20.1333,31.6929,31.5169,86.9605,25.8843,,171.2,,,
406,9/1/2000,,,20.2,212.4633,9.96,32.6092,106.9626,84.5,48.9,44.78,4401.1021,106.9722,,14288.0326,84.4,,,24.9994,88.9618,69.95,38.9355,,,212.4633,11.0775,,12.1421,,20.2,32.6092,33.1414,86.2043,26.7706,,175.99,,,
407,9/4/2000,,,20.4,214.078,10,32.8608,106.5856,87.95,50.2,45.1,4336.0611,108.9392,,14351.334,84,,,25.7212,92.0933,68.75,37.7879,,,214.078,11.0883,,12.0836,,20.4,32.8608,32.4916,89.3046,27.3192,,178.57,,,
408,9/5/2000,,,20.2833,224.5312,10.2,33.3279,106.2087,87.95,49.78,45.3,4150.2299,114.1844,,14125.2575,81,,,25.4806,89.6735,69,37.7879,,,224.5312,11.0992,,11.95,,20.2833,33.3279,31.5169,88.9265,26.2923,,176.91,,,
409,9/6/2000,,,20.5,222.3216,9.92,33.4716,102.2506,83,49.37,43.2,4212.1737,114.3861,,14143.3436,82.6,,,25.7453,87.7757,66.5,39.042,,,222.3216,11.0775,,11.9083,,20.5,33.4716,31.7638,87.641,25.7296,,175.52,,,
410,9/7/2000,,,20.3333,224.7861,9.65,34.4957,101.6851,83,49.5,42.7,4274.1174,113.7305,,14061.9561,82.4,,,26.9483,88.4873,66.5,40.5748,,,224.7861,11.0451,,11.8582,,20.3333,34.4957,31.6468,87.7166,26.1797,,176.35,,,
411,9/8/2000,,,19.6667,226.2309,9.6,33.2381,102.816,80,51,43.55,4301.9921,109.8974,,13899.1811,78.9,,,26.7077,85.1661,66,40.9847,,,226.2309,11.1424,,11.6912,,19.6667,33.2381,31.4064,88.8509,25.8562,,173.16,,,
412,9/11/2000,,,19.9833,231.585,9.53,32.8787,101.4024,83.5,49.56,43,4199.7849,110.8557,,13980.5686,79.8,,,26.4671,84.4544,64.75,40.165,,,231.585,11.2072,,11.3989,,19.9833,32.8787,30.6656,89.229,25.9968,,172.43,,,
413,9/12/2000,,,19.7667,228.1855,9.355,32.6272,102.1563,80,52.5,42.9,4249.3399,110.3513,,14242.8173,78,,,26.4671,83.458,63.7,40.4929,,,228.1855,11.1316,,11.2736,,19.7667,32.6272,30.1262,88.5484,25.9546,,172.87,,,
414,9/13/2000,,,19.5,228.1855,9.16,32.8069,101.8736,76.9,52.4,42.6,4088.2862,107.174,,14378.4632,75.8,,,26.2626,79.52,63.4,40.1732,,,228.1855,11.1748,,11.307,,19.5,32.8069,29.4374,87.7166,25.5889,,169.66,,,
415,9/14/2000,,,19,230.3102,9.2,33.4716,103.5699,74.1,50.4,43.8,4051.12,108.8383,,14152.3867,78.85,,,26.022,85.3084,65.5,40.4929,,,230.3102,11.2505,,11.282,,19,33.4716,29.2814,87.3386,25.8562,,171.56,,,
416,9/15/2000,,,18.6833,229.4603,8.66,33.0943,100.46,75.45,50.3,43.8,3945.8156,107.4261,,13989.6116,75.3,,,26.2385,86.6369,64.55,41.3945,,,229.4603,11.3477,,11.3404,,18.6833,33.0943,30.2172,85.4481,25.8702,,170.96,,,
417,9/18/2000,,,18.5,231.585,8.89,33.2381,100.46,76.15,50.75,43.79,3902.455,103.6435,,13989.6116,74.3,,,25.5046,82.7463,63,40.165,,,231.585,11.1316,,11.1066,,18.5,33.2381,30.4056,85.3725,25.5185,,168.47,,,
418,9/19/2000,,,16.3,222.6615,9.11,33.2381,98.1983,74.25,49.57,42.5,3875.4993,104.1479,,13953.4394,73.5,,,25.3362,81.7025,63.45,38.2141,,,222.6615,11.2396,,10.806,,16.3,33.2381,28.9175,84.6163,24.9699,,168.89,,,
419,9/20/2000,,,16.1667,223.5114,9.06,32.7709,97.8213,73.3,47.2,42,3781.7372,103.4418,,14061.9561,72.75,,,25.264,79.2353,61.75,38.4846,,,223.5114,11.2613,,11.0398,,16.1667,32.7709,27.3124,84.0114,24.2665,,165.66,,,
420,9/21/2000,,,16.1667,226.4009,8.98,32.6991,98.2925,73.1,46,40.7,3781.7372,100.8696,,14794.4439,71.9,,,24.9633,74.4907,61,38.542,,,226.4009,11.3045,,10.8895,,16.1667,32.6991,27.5854,82.4234,23.732,,161.45,,,
421,9/22/2000,,,15.9,225.296,9.22,32.5374,98.481,72.75,45,39.99,3750.4832,99.76,,14749.2286,69.7,,,25.1919,75.2498,59.15,36.8862,,,225.296,11.3261,,10.9229,,15.9,32.5374,28.2157,80.8354,23.7742,,161.59,,,
422,9/25/2000,,,15.8333,229.4603,9.68,32.9147,98.6695,74.7,45.95,40.61,3816.1167,100.6174,,14667.841,74.45,,,25.264,78.7609,60.6,37.0911,,,229.4603,11.3369,,11.0899,,15.8333,32.9147,28.5926,83.4821,23.8023,,163.6,,,
423,9/26/2000,,,15.8333,217.9873,9.55,33.6153,99.1407,74.5,45.8,39.54,3881.7501,99.1548,,14875.8314,72.3,,,24.7708,74.7279,59.1,37.7059,,,217.9873,11.3261,,10.8644,,15.8333,33.6153,27.9428,79.928,23.9711,,162.47,,,
424,9/27/2000,,,15.76,221.3867,9.695,33.2201,97.5386,71,46,37.62,3766.1102,101.8279,,15246.5968,71.2,,,24.5542,76.1988,59,37.6239,,,221.3867,11.2396,,10.9897,,15.76,33.2201,28.0403,81.9697,23.9992,,162.99,,,
425,9/28/2000,,,16.5,219.2621,9.31,32.2858,98.0098,66.05,46.05,35.01,3641.0941,100.8696,,15147.1231,68.8,,,24.6745,71.5016,58,37.3371,,,219.2621,11.2288,,10.9563,,16.5,32.2858,27.7803,84.3895,23.943,,162.5,,,
426,9/29/2000,,,16.3733,222.2366,9.215,32.3577,100.7427,65,47.74,34.6,3562.959,100.8192,,15273.726,68.65,,,24.2174,68.7971,55.55,39.0994,,,222.2366,11.1856,,11.2319,,16.3733,32.3577,27.3319,80.6842,23.6898,,161.39,,,
427,10/2/2000,,,16.6333,230.1402,9.415,33.9567,99.8946,62.55,48.59,34.4,3844.2453,100.8192,,15318.9413,70,,,25.2761,69.2716,56.9,38.501,,,230.1402,11.1856,,11.5241,,16.6333,33.9567,28.2677,84.4651,24.1681,,163.39,,,
428,10/3/2000,,,16.9167,229.3753,9.23,33.7231,98.0098,64.5,49.82,35,3687.9751,103.3409,,15327.9843,70,,,25.3843,72.8301,57.2,38.4354,,,229.3753,11.1208,,11.4824,,16.9167,33.7231,29.145,84.7676,24.9136,,164.49,,,
429,10/4/2000,,,16.4667,232.1799,8.7,32.717,95.9365,63.7,46.9,34.85,3572.3352,104.6018,,15572.1469,66.9,,,25.4445,69.6037,55.1,38.6813,,,232.1799,11.1316,,11.2903,,16.4667,32.717,27.9233,83.2552,24.8574,,161.59,,,
430,10/5/2000,,,16.6667,231.7549,8.99,32.0702,98.0098,63.5,47.97,34.65,3494.2002,106.4174,,15653.5344,68.7,,,25.7934,72.8775,55.95,40.3945,,,231.7549,11.1748,,11.1484,,16.6667,32.0702,28.5211,83.5577,25.2231,,162.69,,,
431,10/6/2000,,,16.35,229.4603,8.7,30.2736,97.1616,60.25,47.4,32,3350.4317,105.4087,,15309.8982,66.3,,,25.8054,71.1695,52.65,42.4601,,,229.4603,11.11,,11.0815,,16.35,30.2736,29.106,82.4234,25.0402,,160.74,,,
432,10/9/2000,,,15.6667,228.6105,8.255,31.0461,96.8789,55.5,46.46,30.95,3094.1486,104.9044,,15391.2857,63,,,25.9859,68.5599,50.25,41.5175,,,228.6105,11.0775,,11.1901,,15.6667,31.0461,28.1377,75.9203,24.4916,,157.23,,,
433,10/10/2000,,,15.7,229.2904,8.23,31.5672,96.0307,60,45.86,32.75,3156.6567,103.4418,,15400.3288,61.75,,,25.4084,72.1184,49.63,42.6241,,,229.2904,11.1532,,11.14,,15.7,31.5672,28.1507,75.9959,24.4916,,157.88,,,
434,10/11/2000,,,15.6433,224.3612,7.7,31.5133,94.8056,59.2,43.84,29.5,3000.3866,100.4157,,15671.6205,57.2,,,24.9633,65.6657,47.55,42.2962,,,224.3612,11.1532,,11.0565,,15.6433,31.5133,26.6431,75.6178,24.1962,,153.14,,,
435,10/12/2000,,,15.2933,218.3273,7.6,32.178,95.0883,57.4,44.19,31,2962.8817,98.4487,,15373.1996,57.3,,,25.4926,67.7533,48.9,43.4438,,,218.3273,11.1532,,10.9229,,15.2933,32.178,26.7081,74.1054,23.7742,,154.14,,,
436,10/13/2000,,,15.15,210.3386,7.835,31.9804,97.3501,57,46.58,31.05,3067.2702,95.0192,,15273.726,59,,,25.1076,71.4541,52.35,42.6241,,,210.3386,10.9695,,11.3237,,15.15,31.9804,27.4229,73.3493,23.8867,,156.13,,,
437,10/16/2000,,,15.0067,219.2621,7.84,32.3757,98.104,61,47.6,32,3166.0329,94.5653,,15065.7356,61.35,,,24.7588,73.1147,53.45,42.0093,,,219.2621,11.11,,11.14,,15.0067,32.3757,27.2929,79.3987,23.7179,,156.44,,,
438,10/17/2000,,,15,218.3273,7.7,32.3218,98.0098,63,48.53,32.65,3169.1583,92.5479,,15264.6829,59.95,,,24.2174,71.8337,50.35,41.1076,,,218.3273,10.9154,,10.8561,,15,32.3218,27.9688,73.4249,23.3521,,155.71,,,
439,10/18/2000,,,15.23,216.3726,7.635,32.2499,96.4077,63.45,48.8,31,3006.6374,87.2018,,15246.5968,56.8,,,24.2535,65.9504,51.7,41.8044,,,216.3726,10.5912,,10.9062,,15.23,32.2499,27.8128,71.8369,22.4237,,152.45,,,
440,10/19/2000,,,15.56,212.4633,8.1,32.717,94.5229,65.2,48.44,34.1,3187.9107,89.7739,,15382.2427,59.45,,,24.446,70.9797,56.5,42.6241,,,212.4633,10.6561,,11.1901,,15.56,32.717,28.5926,73.3493,22.5784,,155.88,,,
441,10/20/2000,,,15.7167,211.8684,7.7,32.6631,94.8056,65.05,49,35.5,3344.1809,92.6992,,15626.4052,63.45,,,24.5903,72.5454,59.25,44.3864,,,211.8684,11.0127,,11.0064,,15.7167,32.6631,28.3652,75.3909,22.3393,,157.83,,,
442,10/23/2000,,,15.6833,212.6332,7.95,33.4716,94.7114,66.3,50.65,35.5,3206.6631,95.8261,,15554.0608,63.4,,,25.1076,72.1184,59.4,44.3044,,,212.6332,11.11,,10.7726,,15.6833,33.4716,28.7876,74.3701,22.2689,,158.88,,,
443,10/24/2000,,,16.0833,217.1375,8.38,33.3638,93.1564,69.9,50.1,37,3356.6825,97.2383,,15734.922,66,,,25.2039,76.7681,57.75,44.0995,,,217.1375,11.11,,11.0732,,16.0833,33.3638,29.2099,78.4913,23.2537,,162.41,,,
444,10/25/2000,,,16.1667,213.3131,8.25,32.8787,93.1093,67.9,51.8,37.5,3187.9107,97.5913,,15599.2761,64.15,,,25.7453,70.6001,56.1,44.6733,,,213.3131,10.9046,,10.831,,16.1667,32.8787,28.9175,74.1054,22.8457,,161.08,,,
445,10/26/2000,,,15.8167,212.2083,7.96,33.6872,92.591,67.35,50.7,37.1,3184.7853,97.3392,,15725.8789,65.2,,,25.4926,66.8993,56.35,44.4274,,,212.2083,10.8074,,10.4719,,15.8167,33.6872,29.145,71.9125,22.6488,,159.04,,,
446,10/27/2000,,,16.1667,212.4633,8.39,33.4896,93.2035,63.4,52,38.5,3294.1744,96.8348,,15626.4052,67.25,,,24.9994,69.7461,58,44.1815,,,212.4633,11.0127,,10.6055,,16.1667,33.4896,29.2424,72.215,22.7332,,160.74,,,
447,10/30/2000,,,16.4267,212.8882,8.755,33.0584,94.0517,64.5,53.2,38.75,3284.7982,98.8522,,15617.3622,67.5,,,25.3843,67.3737,56.5,43.8126,,,212.8882,10.4831,,10.2381,,16.4267,33.0584,29.8923,74.7482,23.1411,,161.41,,,
448,10/31/2000,,,17.1,220.1119,8.985,33.1482,96.9731,64.3,52.9,38.55,3375.4349,105.9131,,16015.2568,66.9,,,26.1062,68.2278,59.45,44.0585,,,220.1119,10.267,,10.021,,17.1,33.1482,30.997,73.1224,23.8304,,163.91,,,
449,11/1/2000,,,17.3333,222.6615,8.77,33.2381,97.1616,64.5,52.5,38.8,3350.4317,105.6609,,16259.4193,68.7,,,26.1062,68.038,60,44.0995,,,222.6615,10.4831,,10.3383,,17.3333,33.2381,30.5746,74.5592,24.3369,,164.15,,,
450,11/2/2000,,,18.3333,217.5624,8.95,33.5794,98.481,64.7,52,38.55,3387.9365,106.6696,,16259.4193,69.7,,,26.3227,69.6512,59.65,44.8372,,,217.5624,10.267,,10.5972,,18.3333,33.5794,30.5096,76.7521,24.0977,,164.09,,,
451,11/3/2000,,,17.6333,218.3273,8.8,33.9028,98.9522,64.95,52.5,40.3,3375.4349,105.3583,,16250.3763,68.45,,,26.5272,71.0271,59.2,45.0832,,,218.3273,10.4831,,10.6055,,17.6333,33.9028,30.5421,74.5213,24.0274,,164.05,,,
452,11/6/2000,,,17.4333,217.8173,9.1,33.9208,98.9522,63.5,53.15,41.5,3362.9333,105.5096,,16187.0749,69.8,,,26.431,71.5016,59.2,45.9029,,,217.8173,10.5912,,10.5137,,17.4333,33.9208,30.4771,76.7521,24.154,,162.9,,,
453,11/7/2000,,,18,229.4603,8.94,33.8489,99.2349,63.75,54.5,40.7,3297.2998,110.9566,,16367.9361,70.8,,,26.4671,73.0673,57.05,46.0668,,,229.4603,10.3751,,10.2381,,18,33.8489,29.9832,80.3061,23.9992,,163.75,,,
454,11/8/2000,,,18.3333,237.5339,8.8,35.0347,98.1983,63.5,57,39.49,3256.6696,110.9566,,16404.1083,70.4,,,27.4295,70.695,55.5,47.4603,,,237.5339,10.3751,,10.021,,18.3333,35.0347,29.8923,75.8447,24.0836,,162.41,,,
455,11/9/2000,,,18.4333,233.7096,8.5,35.933,99.1407,61.35,56.35,38.25,3079.1467,110.9566,,16548.7972,69.25,,,27.2972,68.5125,52,47.7881,,,233.7096,10.8074,,10.0711,,18.4333,35.933,29.5739,78.5669,24.1681,,160.83,,,
456,11/10/2000,,,19.0333,231.33,8.19,35.0527,94.3344,55.75,55.4,35.9,2919.1261,113.327,,16096.6443,63.95,,,27.2611,64.3846,49.5,47.7062,,,231.33,10.8074,,10.0711,,19.0333,35.0527,30.2822,74.5592,23.6898,,157.85,,,
457,11/13/2000,,,19.1,232.5198,7.68,35.8252,96.3135,53.25,51,34.12,2700.3479,113.4783,,16232.2902,60.6,,,27.1769,60.3042,48.4,45.9029,,,232.5198,10.8074,,10.046,,19.1,35.8252,29.6258,69.7574,23.113,,154.95,,,
458,11/14/2000,,,18.3333,237.194,8.385,35.8971,97.0674,55.85,52.7,36.8,2928.5023,111.7131,,16069.5151,64.9,,,27.4416,64.4321,51.9,46.6406,,,237.194,10.8074,,10.3717,,18.3333,35.8971,30.3472,71.4588,23.8023,,159.84,,,
459,11/15/2000,,,18.7,243.9078,8.12,35.933,98.9522,57.9,52.5,37.83,3062.8946,113.2261,,16024.2998,65.5,,,27.3573,64.2423,54,46.3537,,,243.9078,10.9695,,10.3383,,18.7,35.933,30.4121,75.9959,23.6335,,161.73,,,
460,11/16/2000,,,17.8333,239.6586,8.195,36.49,99.2349,56.5,50.75,37.99,3062.8946,116.7566,,16648.2709,66.9,,,27.1889,63.8153,52.25,48.3619,,,239.6586,10.8614,,10.2799,,17.8333,36.49,30.2822,72.1016,23.5069,,161.37,,,
461,11/17/2000,,,17.6167,234.4745,8.02,35.933,101.8736,56.4,49.73,37,2963.5068,114.487,,16928.6057,64.7,,,26.8761,59.3079,50.1,48.7308,,,234.4745,10.7479,,10.1713,,17.6167,35.933,30.6786,70.3246,23.2255,,158.2,,,
462,11/20/2000,,,17.1833,224.3612,7.87,34.6754,104.6066,53.2,48.33,36.9,2888.4971,113.9826,,16521.668,62.75,,,26.7678,54.3735,48.75,46.8865,,,224.3612,10.8074,,10.2882,,17.1833,34.6754,30.0807,67.2998,22.9582,,154.78,,,
463,11/21/2000,,,17.3667,229.4603,7.9,34.4957,105.549,52.7,50.5,35.41,2853.4926,117.4626,,16530.7111,61.45,,,27.0085,55.6071,50.25,47.5422,,,229.4603,10.7425,,10.2381,,17.3667,34.4957,29.7168,64.8801,23.1833,,156.15,,,
464,11/22/2000,,,17.85,229.0354,7.77,33.9567,107.1511,50.1,50.8,35.4,2800.3608,117.0592,,16521.668,58,,,27.3092,53.472,49.6,46.0668,,,229.0354,10.6669,,10.188,,17.85,33.9567,29.9897,62.6872,22.3815,,152.73,,,
465,11/23/2000,,,18.5,226.5708,8.25,34.9089,106.2087,53.8,50.55,36,2812.8624,113.4279,,16458.3666,58.7,,,27.7904,57.41,51,47.2963,,,226.5708,10.7533,,10.1296,,18.5,34.9089,29.9573,65.2582,22.2549,,155.67,,,
466,11/24/2000,,,18.5,233.5396,8.325,35.933,107.4338,56.45,50.25,36.4,2831.6148,112.2174,,16594.0125,59.75,,,27.6701,59.9247,52.75,47.6652,,,233.5396,10.7533,,9.9959,,18.5,35.933,30.6526,61.5529,22.3393,,157.61,,,
467,11/27/2000,,,18.3333,233.5396,8.97,36.2924,107.4338,56.2,49.79,37.33,3019.139,112.4192,,16530.7111,61.65,,,27.6822,59.7823,54.7,48.075,,,233.5396,10.8074,,9.8206,,18.3333,36.2924,30.3926,60.4942,21.9876,,158.21,,,
468,11/28/2000,,,17.8667,232.0949,8.6,36.472,104.1354,51.95,49,37,2856.618,112.4696,,16594.0125,59.5,,,28.4762,57.5998,51.4,48.28,,,232.0949,10.8074,,9.687,,17.8667,36.472,29.5674,58.2257,21.3264,,155.74,,,
469,11/29/2000,,,18.2167,236.6841,8.4,36.4181,103.8527,51.65,52.25,35.11,2847.2418,115.9496,,16313.6777,59.1,,,28.5123,57.8845,51,46.7225,,,236.6841,10.8074,,9.3446,,18.2167,36.4181,29.158,55.5791,20.9325,,155.59,,,
470,11/30/2000,,,17.6667,229.4603,8.185,37.011,104.0411,50.4,50,34.25,2750.3543,107.7792,,16711.5723,60.3,,,28.5484,54.0888,48.45,45.575,,,229.4603,10.7533,,9.1525,,17.6667,37.011,28.1377,56.7134,19.9759,,152.08,,,
471,12/1/2000,,,17.75,230.5651,8.105,36.49,100.9312,53.5,54.8,35,2890.9975,107.7287,,16783.9167,62.45,,,28.392,56.0815,50.25,46.8865,,,230.5651,10.8074,,9.403,,17.75,36.49,28.2352,54.8607,20.1447,,151.98,,,
472,12/4/2000,,,17.3167,224.3612,8,36.1127,100.3658,52.25,52.2,34.05,2950.3801,106.9218,,17100.4238,61.35,,,27.3092,57.3151,48.9,45.9029,,,224.3612,10.802,,9.2026,,17.3167,36.1127,27.2929,54.8985,19.8071,,148.35,,,
473,12/5/2000,,,17.8333,230.5651,8.49,35.951,103.6642,56.1,52,35,3153.5313,110.7548,,17100.4238,64.4,,,28.2596,63.2934,53.9,46.1078,,,230.5651,10.7641,,9.2277,,17.8333,35.951,28.7226,58.6038,20.82,,153.51,,,
474,12/6/2000,,,18.3333,233.2847,8.49,34.9808,101.8736,57.3,53.6,36.7,3375.4349,117.16,,16955.7349,65,,,28.6687,67.2789,55.45,45.9029,,,233.2847,10.7749,,9.2026,,18.3333,34.9808,27.9818,61.0614,21.2842,,153.34,,,
475,12/7/2000,,,17.6,236.2591,8.18,32.9326,102.9103,57.1,52.15,38,3184.7853,113.5287,,16747.7445,65,,,28.5724,68.4176,53.35,46.5996,,,236.2591,10.6885,,9.2861,,17.6,32.9326,27.2929,59.7381,21.1295,,153.63,,,
476,12/8/2000,,,17.8333,232.4348,8.02,31.3695,102.3448,55.65,50.05,37.28,3250.4188,116,,17181.8113,63.85,,,29.0536,69.6037,53.85,45.493,,,232.4348,10.8506,,9.1692,,17.8333,31.3695,26.8381,60.154,21.1576,,152.16,,,
477,12/11/2000,,,16.6667,228.6105,8.57,31.7648,100.3658,58.7,53.05,39.98,3294.1744,118.3705,,17199.8974,65.3,,,28.2115,73.4943,56.1,42.2962,,,228.6105,10.829,,9.4114,,16.6667,31.7648,27.228,61.5907,20.82,,155.68,,,
478,12/12/2000,,,16.3333,229.4603,8.7,32.5553,101.7794,56.7,51.05,38.36,3200.4123,116.8574,,17353.6294,66.05,,,27.5258,70.268,55.25,41.1076,,,229.4603,10.8074,,9.4949,,16.3333,32.5553,26.8381,59.5868,21.7625,,155.14,,,
479,12/13/2000,,,16.2967,220.9618,8.48,33.4716,99.8946,56.5,52.55,37.5,3191.0361,118.4209,,17272.2419,65.4,,,28.2837,65.8555,53.1,40.4109,,,220.9618,10.8074,,9.4698,,16.2967,33.4716,26.6821,58.9819,22.0157,,153.05,,,
480,12/14/2000,,,15.6667,217.4774,8,34.5676,97.5386,53.5,50.95,39.15,3016.0136,116,,17172.7683,63.8,,,29.5349,66.0452,52.4,42.6241,,,217.4774,10.7533,,9.2694,,15.6667,34.5676,27.4229,55.9572,21.5937,,151.8,,,
481,12/15/2000,,,15.67,220.9618,7.7,34.4957,95.6538,51.85,52.7,37.5,2930.3775,117.5131,,16955.7349,60,,,28.5845,65.7131,50.6,42.1732,,,220.9618,10.7803,,8.8602,,15.67,34.4957,27.9688,56.9402,21.2561,,150.2,,,
482,12/18/2000,,,16.1333,221.8966,7.71,35.0347,95.1826,53.5,54.45,37.2,2937.8785,117.4626,,17091.3807,60.1,,,30.2567,65.3336,49.6,42.2142,,,221.8966,10.6993,,9.1191,,16.1333,35.0347,28.0727,55.9572,21.3264,,151.42,,,
483,12/19/2000,,,16.1367,225.0411,7.78,34.855,98.0098,54.65,53.5,37,3069.1454,116.2522,,17136.596,61.25,,,29.9078,64.3372,51.95,45.2471,,,225.0411,10.6452,,9.4531,,16.1367,34.855,28.4042,58.9063,21.1154,,153.02,,,
484,12/20/2000,,,15.9333,225.2111,7.4,34.7113,98.5752,52.15,52.8,36.05,2869.1196,117.3113,,17227.0266,60.8,,,29.3544,56.4611,47.71,45.1651,,,225.2111,10.6561,,9.9375,,15.9333,34.7113,26.968,57.3939,20.398,,148.01,,,
485,12/21/2000,,,17.3667,222.6615,7.255,34.6394,98.9522,52.25,51.5,35.11,2806.6116,118.4713,,17299.3711,61,,,29.2582,58.8334,47.09,45.9029,,,222.6615,10.5912,,9.7955,,17.3667,34.6394,26.7081,55.2766,19.7227,,147.83,,,
486,12/22/2000,,,16.0833,223.5114,7.375,34.7652,100.6485,53.25,51.8,34.81,2816.6129,119.5305,,17163.7252,61.5,,,28.1514,58.2166,47.03,48.3619,,,223.5114,10.8614,,9.854,,16.0833,34.7652,28.0403,55.9572,19.6946,,148.47,,,
488,12/27/2000,,,16.0833,229.4603,7.4,35.0347,100.1773,56,52.8,35.3,2956.6309,117.967,,17362.6725,61.5,,,28.9333,58.0268,47.3,46.5586,,,229.4603,10.7641,,9.8874,,16.0833,35.0347,27.8778,56.5621,19.5258,,150.31,,,
489,12/28/2000,,,16.12,230.1402,7.3,34.891,102.1563,57.1,50.9,35.1,3090.3982,118.9253,,17416.9308,62,,,28.9093,58.9283,47.55,46.9685,,,230.1402,10.8074,,9.9208,,16.12,34.891,29.015,57.3183,19.7649,,151.85,,,
490,12/29/2000,,,15.8533,233.7096,7.3,35.4479,101.2139,57.5,51.05,35.99,3115.4014,126.087,,,61.8,,,29.1499,57.41,46.5,46.6406,,,233.7096,10.8182,,,,15.8533,35.4479,29.2424,56.7134,19.7227,,152.01,,,
491,1/2/2001,,,15.72,225.721,6.78,35.8791,101.0255,54.95,51.7,35.4,3037.8914,129.1131,,17435.017,59.75,,,28.9093,54.5632,42.59,45.9029,,,225.721,10.9587,,9.8623,,15.72,35.8791,27.9298,56.789,19.1319,,148.82,,,
492,1/3/2001,,,14.9633,229.4603,6.37,35.7534,102.0621,50,53.2,33.35,2906.6245,121.0435,,17552.5767,58.95,,,28.6326,51.7165,40.1,44.3864,,,229.4603,10.9154,,9.854,,14.9633,35.7534,28.2027,51.4957,18.9912,,145.84,,,
493,1/4/2001,,,15.3333,226.9108,7.1,36.2744,99.5176,57.65,53.4,36,3131.6535,127.0957,,16820.089,59.5,,,29.8116,59.1181,45.2,44.6733,,,226.9108,10.9911,,9.8957,,15.3333,36.2744,29.7493,56.7134,19.8634,,148.97,,,
494,1/5/2001,,,16.3667,224.2762,6.79,35.6276,96.3135,57.5,51,35.53,2975.3833,121.0435,,16548.7972,63.05,,,31.2793,58.5013,44.25,44.2635,,,224.2762,10.9587,,9.8289,,16.3667,35.6276,30.2822,54.8229,19.8915,,147.64,,,
495,1/8/2001,,,16.1167,212.4633,6.51,36.1307,98.481,57.25,50,34.6,2925.3769,115.8992,,16395.0652,60.55,,,31.568,58.3115,43.4,44.8782,,,212.4633,11.1856,,9.7872,,16.1167,36.1307,30.6071,54.9741,19.7227,,146.96,,,
496,1/9/2001,,,16.1333,216.2876,6.75,36.1127,98.0098,58.6,49.45,35,3031.6406,115.7479,,16747.7445,61.8,,,31.5199,58.1692,43.15,45.0012,,,216.2876,11.11,,9.9291,,16.1333,36.1127,30.6851,55.5791,19.6946,,145.04,,,
497,1/10/2001,,,16.6533,221.1318,6.9,35.1245,99.1407,59.4,47.51,36.1,3081.647,114.2853,,16729.6584,65.6,,,31.6282,58.1217,42.5,44.2635,,,221.1318,10.8182,,9.8122,,16.6533,35.1245,29.5609,60.4942,19.4976,,144.66,,,
