date,MSCI FRANCE
12/22/2003,91.59
12/23/2003,91.69
12/24/2003,91.93
12/25/2003,91.93
12/26/2003,91.93
12/29/2003,92.2
12/30/2003,92.45
12/31/2003,93.18
1/1/2004,93.18
1/2/2004,94.21
1/5/2004,94.56
1/6/2004,94.22
1/7/2004,93.4
1/8/2004,94.16
1/9/2004,93.67
1/12/2004,93.32
1/13/2004,93.71
1/14/2004,94.62
1/15/2004,95.03
1/16/2004,96.16
1/19/2004,96.7
1/20/2004,95.91
1/21/2004,96.27
1/22/2004,96.72
1/23/2004,96.69
1/26/2004,96.27
1/27/2004,96.85
1/28/2004,97.03
1/29/2004,95.96
1/30/2004,95.31
2/2/2004,95.98
2/3/2004,95.3
2/4/2004,94.48
2/5/2004,94.53
2/6/2004,94.9
2/9/2004,96.01
2/10/2004,96.18
2/11/2004,96.41
2/12/2004,96.52
2/13/2004,95.67
2/16/2004,96.39
2/17/2004,97.01
2/18/2004,97.19
2/19/2004,98.46
2/20/2004,97.8
2/23/2004,97.81
2/24/2004,96.62
2/25/2004,97.13
2/26/2004,97.46
2/27/2004,97.72
3/1/2004,98.38
3/2/2004,99.32
3/3/2004,98.67
3/4/2004,99.09
3/5/2004,98.77
3/8/2004,99.29
3/9/2004,98.14
3/10/2004,98.55
3/11/2004,95.67
3/12/2004,96.03
3/15/2004,93.72
3/16/2004,94.1
3/17/2004,95.84
3/18/2004,94.22
3/19/2004,94.81
3/22/2004,92.91
3/23/2004,92.98
3/24/2004,92.46
3/25/2004,93.85
3/26/2004,94.37
3/29/2004,95.45
3/30/2004,95.11
3/31/2004,95.28
4/1/2004,96.45
4/2/2004,98.26
4/5/2004,99.34
4/6/2004,98.33
4/7/2004,98.11
4/8/2004,98.25
4/9/2004,98.25
4/13/2004,99.12
4/14/2004,97.97
4/15/2004,97.74
4/16/2004,98.47
4/19/2004,98.28
4/20/2004,99.07
4/21/2004,98.21
4/22/2004,99.28
4/23/2004,99.99
4/26/2004,99.37
4/27/2004,99.3
4/28/2004,97.8
4/29/2004,96.96
4/30/2004,96.46
5/3/2004,97.27
5/4/2004,97.14
5/5/2004,97.84
5/6/2004,95.94
5/7/2004,95.95
5/10/2004,93.31
5/11/2004,94.7
5/12/2004,93.53
5/13/2004,94.82
5/14/2004,94.54
5/17/2004,93.25
5/18/2004,93.62
5/19/2004,95.58
5/20/2004,94.7
5/21/2004,94.64
5/24/2004,95.22
5/25/2004,94.75
5/26/2004,96.02
5/27/2004,96.55
5/28/2004,95.81
5/31/2004,96.31
6/1/2004,95.12
6/2/2004,95.67
6/3/2004,95.88
6/4/2004,97.02
6/7/2004,97.6
6/8/2004,97.6
6/9/2004,97.01
6/10/2004,97.29
6/11/2004,96.97
6/14/2004,95.64
6/15/2004,96.55
6/16/2004,97.35
6/17/2004,97.45
6/18/2004,98.01
6/21/2004,98.06
6/22/2004,97.13
6/23/2004,97.58
6/24/2004,98.46
6/25/2004,98.19
6/28/2004,98.91
6/29/2004,98.6
6/30/2004,98.01
7/1/2004,97.61
7/2/2004,96.87
7/5/2004,96.94
7/6/2004,96.27
7/7/2004,96.27
7/8/2004,96.57
7/9/2004,96.53
7/12/2004,96.18
7/13/2004,96.23
7/14/2004,96.02
7/15/2004,95.08
7/16/2004,95.11
7/19/2004,94.67
7/20/2004,95.08
7/21/2004,95.9
7/22/2004,94.28
7/23/2004,94.16
7/26/2004,93.23
7/27/2004,93.81
7/28/2004,94.16
7/29/2004,95.88
7/30/2004,95.97
8/2/2004,95.41
8/3/2004,96.09
8/4/2004,95.02
8/5/2004,95.38
8/6/2004,92.99
8/9/2004,92.13
8/10/2004,93.09
8/11/2004,92.36
8/12/2004,92.13
8/13/2004,91.95
8/16/2004,92.73
8/17/2004,93.18
8/18/2004,93.37
8/19/2004,93.5
8/20/2004,93.33
8/23/2004,94.68
8/24/2004,94.79
8/25/2004,94.83
8/26/2004,95.75
8/27/2004,96.28
8/30/2004,96.02
8/31/2004,94.91
9/1/2004,95.33
9/2/2004,95.8
9/3/2004,96.56
9/6/2004,96.75
9/7/2004,96.85
9/8/2004,96.73
9/9/2004,96.14
9/10/2004,96.83
9/13/2004,98.09
9/14/2004,97.73
9/15/2004,97.29
9/16/2004,97.23
9/17/2004,98.03
9/20/2004,97.51
9/21/2004,98.17
9/22/2004,97.21
9/23/2004,96.23
9/24/2004,96.72
9/27/2004,96.31
9/28/2004,96.63
9/29/2004,97.09
9/30/2004,96.02
10/1/2004,98.25
10/4/2004,99.28
10/5/2004,99.31
10/6/2004,99.12
10/7/2004,99.03
10/8/2004,98.49
10/11/2004,98.23
10/12/2004,97.29
10/13/2004,97.34
10/14/2004,96.63
10/15/2004,96.79
10/18/2004,96.5
10/19/2004,97.53
10/20/2004,96.64
10/21/2004,97.25
10/22/2004,97.25
10/25/2004,95.2
10/26/2004,95.45
10/27/2004,96.94
10/28/2004,98.05
10/29/2004,97.65
11/1/2004,98.36
11/2/2004,99.13
11/3/2004,99.29
11/4/2004,99.1
11/5/2004,99.56
11/8/2004,99.49
11/9/2004,99.33
11/10/2004,99.71
11/11/2004,100.94
11/12/2004,100.94
11/15/2004,100.49
11/16/2004,99.76
11/17/2004,101.09
11/18/2004,100.76
11/19/2004,99.88
11/22/2004,99.32
11/23/2004,99.5
11/24/2004,99.01
11/25/2004,99.92
11/26/2004,99.53
11/29/2004,99.5
11/30/2004,98.83
12/1/2004,99.88
12/2/2004,100.18
12/3/2004,99.48
12/6/2004,99.06
12/7/2004,99.57
12/8/2004,99.25
12/9/2004,98.54
12/10/2004,99.07
12/13/2004,100.01
12/14/2004,100.22
12/15/2004,99.94
12/16/2004,100.18
12/17/2004,98.53
12/20/2004,99.01
12/21/2004,99.17
12/22/2004,100.05
12/23/2004,100.43
12/24/2004,100.51
12/27/2004,100.39
12/28/2004,100.6
12/29/2004,100.68
12/30/2004,100.71
12/31/2004,100.56
1/3/2005,101.44
1/4/2005,101.54
1/5/2005,100.64
1/6/2005,101.34
1/7/2005,101.9
1/10/2005,101.95
1/11/2005,101.23
1/12/2005,100.42
1/13/2005,100.91
1/14/2005,101.42
1/17/2005,102.1
1/18/2005,102
1/19/2005,101.89
1/20/2005,101.16
1/21/2005,101.46
1/24/2005,101.31
1/25/2005,102.16
1/26/2005,102.18
1/27/2005,102.47
1/28/2005,102.01
1/31/2005,103.1
2/1/2005,103.78
2/2/2005,104.13
2/3/2005,103.53
2/4/2005,104.24
2/7/2005,104.95
2/8/2005,104.94
2/9/2005,104.68
2/10/2005,104.67
2/11/2005,105.91
2/14/2005,105.79
2/15/2005,106.28
2/16/2005,105.73
2/17/2005,105.68
2/18/2005,106.3
2/21/2005,106.09
2/22/2005,105.54
2/23/2005,104.91
2/24/2005,104.97
2/25/2005,106.47
2/28/2005,106.26
3/1/2005,106.93
3/2/2005,107.09
3/3/2005,107.06
3/4/2005,107.84
3/7/2005,108.24
3/8/2005,107.67
3/9/2005,107.21
3/10/2005,106.38
3/11/2005,106.65
3/14/2005,106.66
3/15/2005,107.43
3/16/2005,105.88
3/17/2005,106.2
3/18/2005,106.71
3/21/2005,106.2
3/22/2005,106.57
3/23/2005,106.13
3/24/2005,107.36
3/29/2005,107.46
3/30/2005,106.97
3/31/2005,107.08
4/1/2005,107.46
4/4/2005,106.77
4/5/2005,107.62
4/6/2005,108.1
4/7/2005,108.54
4/8/2005,108.54
4/11/2005,108.33
4/12/2005,107.82
4/13/2005,108.29
4/14/2005,108.08
4/15/2005,106
4/18/2005,103.8
4/19/2005,104.17
4/20/2005,103.91
4/21/2005,103.92
4/22/2005,104.66
4/25/2005,104.99
4/26/2005,105.02
4/27/2005,103.27
4/28/2005,102.86
4/29/2005,102.9
5/2/2005,103.61
5/3/2005,104.04
5/4/2005,104.84
5/5/2005,105.71
5/6/2005,106.07
5/9/2005,105.73
5/10/2005,105.24
5/11/2005,104.72
5/12/2005,105.64
5/13/2005,105.67
5/16/2005,105.53
5/17/2005,105.38
5/18/2005,107.11
5/19/2005,107.48
5/20/2005,107.75
5/23/2005,108.33
5/24/2005,107.89
5/25/2005,107.87
5/26/2005,108.88
5/27/2005,108.74
5/30/2005,108.85
5/31/2005,108.57
6/1/2005,110.07
6/2/2005,110.2
6/3/2005,109.62
6/6/2005,109.21
6/7/2005,110.13
6/8/2005,109.94
6/9/2005,109.46
6/10/2005,110.28
6/13/2005,110.83
6/14/2005,110.72
6/15/2005,110.33
6/16/2005,110.33
6/17/2005,111.27
6/20/2005,110.56
6/21/2005,111.28
6/22/2005,111.48
6/23/2005,111.76
6/24/2005,110.71
6/27/2005,109.64
6/28/2005,110.6
6/29/2005,111.54
6/30/2005,111.49
7/1/2005,112.52
7/4/2005,112.47
7/5/2005,112.19
7/6/2005,112.94
7/7/2005,111.4
7/8/2005,113.54
7/11/2005,114.12
7/12/2005,113.89
7/13/2005,114.68
7/14/2005,115.41
7/15/2005,115.43
7/18/2005,115.15
7/19/2005,116.69
7/20/2005,116.49
7/21/2005,116.6
7/22/2005,116.38
7/25/2005,116.58
7/26/2005,116.62
7/27/2005,116.9
7/28/2005,117.64
7/29/2005,117.44
8/1/2005,117.56
8/2/2005,118.77
8/3/2005,118.57
8/4/2005,117.64
8/5/2005,116.67
8/8/2005,117.2
8/9/2005,118.49
8/10/2005,119.41
8/11/2005,118.91
8/12/2005,118.09
8/15/2005,117.86
8/16/2005,117.25
8/17/2005,117.06
8/18/2005,116.83
8/19/2005,118.29
8/22/2005,118.29
8/23/2005,117.07
8/24/2005,116.77
8/25/2005,115.58
8/26/2005,114.7
8/29/2005,115.15
8/30/2005,115.1
8/31/2005,116.31
9/1/2005,117.07
9/2/2005,116.56
9/5/2005,117.12
9/6/2005,118.21
9/7/2005,118.59
9/8/2005,118.12
9/9/2005,118.83
9/12/2005,118.83
9/13/2005,117.82
9/14/2005,118.29
9/15/2005,118.48
9/16/2005,119.3
9/19/2005,119.26
9/20/2005,119.92
9/21/2005,118.21
9/22/2005,117.63
9/23/2005,118.33
9/26/2005,120.62
9/27/2005,120.13
9/28/2005,121.52
9/29/2005,121.05
9/30/2005,121.64
10/3/2005,122.21
10/4/2005,122.87
10/5/2005,121.39
10/6/2005,119.87
10/7/2005,119.7
10/10/2005,119.9
10/11/2005,120.33
10/12/2005,119.38
10/13/2005,118.12
10/14/2005,118.33
10/17/2005,118.57
10/18/2005,117.85
10/19/2005,115.53
10/20/2005,116
10/21/2005,115.4
10/24/2005,116.91
10/25/2005,116.29
10/26/2005,116.65
10/27/2005,114.53
10/28/2005,114.27
10/31/2005,117.18
11/1/2005,117.13
11/2/2005,116.95
11/3/2005,118.98
11/4/2005,118.95
11/7/2005,119.03
11/8/2005,119.05
11/9/2005,118.45
11/10/2005,118.3
11/11/2005,119.78
11/14/2005,120.14
11/15/2005,120.05
11/16/2005,119.22
11/17/2005,119.58
11/18/2005,120.46
11/21/2005,121.28
11/22/2005,121.24
11/23/2005,121.95
11/24/2005,121.3
11/25/2005,121.65
11/28/2005,120.99
11/29/2005,121.33
11/30/2005,120.82
12/1/2005,122.63
12/2/2005,123.38
12/5/2005,123.1
12/6/2005,123.79
12/7/2005,123.41
12/8/2005,123.7
12/9/2005,123.47
12/12/2005,123.75
12/13/2005,124.27
12/14/2005,123.8
12/15/2005,123.77
12/16/2005,124.51
12/19/2005,124.33
12/20/2005,124.54
12/21/2005,125.76
12/22/2005,125.73
12/23/2005,125.87
12/27/2005,126.21
12/28/2005,125.88
12/29/2005,126.32
12/30/2005,124.89
1/2/2006,125.97
1/3/2006,126.56
1/4/2006,128.18
1/5/2006,128.1
1/6/2006,128.94
1/9/2006,129.18
1/10/2006,128.84
1/11/2006,129.61
1/12/2006,129.68
1/13/2006,128.63
1/16/2006,128.77
1/17/2006,127.56
1/18/2006,126.57
1/19/2006,127.69
1/20/2006,126.6
1/23/2006,126.05
1/24/2006,126.04
1/25/2006,127.08
1/26/2006,129.31
1/27/2006,131.36
1/30/2006,130.85
1/31/2006,131.14
2/1/2006,132.48
2/2/2006,130.52
2/3/2006,130.72
2/6/2006,130.7
2/7/2006,130.67
2/8/2006,129.63
2/9/2006,131.32
2/10/2006,130.12
2/13/2006,131.37
2/14/2006,131.43
2/15/2006,130.8
2/16/2006,131.65
2/17/2006,132.3
2/20/2006,131.79
2/21/2006,132.07
2/22/2006,133.18
2/23/2006,133.12
2/24/2006,133.85
2/27/2006,134.12
2/28/2006,132.1
3/1/2006,133.67
3/2/2006,132.54
3/3/2006,132.03
3/6/2006,132.54
3/7/2006,131.98
3/8/2006,131.34
3/9/2006,132.33
3/10/2006,133.89
3/13/2006,134.95
3/14/2006,135.1
3/15/2006,135.42
3/16/2006,135.38
3/17/2006,135.74
3/20/2006,135.79
3/21/2006,136
3/22/2006,137.22
3/23/2006,137.17
3/24/2006,137.79
3/27/2006,136.41
3/28/2006,136.07
3/29/2006,136.82
3/30/2006,138.25
3/31/2006,137.82
4/3/2006,138.68
4/4/2006,137.43
4/5/2006,137.88
4/6/2006,137.99
4/7/2006,136.92
4/10/2006,137.26
4/11/2006,135.16
4/12/2006,134.41
4/13/2006,134.81
4/18/2006,134.62
4/19/2006,136.25
4/20/2006,137.5
4/21/2006,138.68
4/24/2006,137.97
4/25/2006,138.24
4/26/2006,138.69
4/27/2006,137.75
4/28/2006,136.9
5/2/2006,138.25
5/3/2006,137.02
5/4/2006,138.04
5/5/2006,139.44
5/8/2006,139.37
5/9/2006,140.19
5/10/2006,139.32
5/11/2006,138.88
5/12/2006,135.82
5/15/2006,133.47
5/16/2006,133.96
5/17/2006,129.66
5/18/2006,129.33
5/19/2006,130.28
5/22/2006,126.72
5/23/2006,129.96
5/24/2006,128.2
5/25/2006,130.25
5/26/2006,132.88
5/29/2006,132.23
5/30/2006,129.01
5/31/2006,129.92
6/1/2006,130.39
6/2/2006,130.81
6/5/2006,129.68
6/6/2006,126.5
6/7/2006,127.18
6/8/2006,123.43
6/9/2006,125.67
6/12/2006,124.5
6/13/2006,121.58
6/14/2006,121.67
6/15/2006,124.82
6/16/2006,124.05
6/19/2006,124.98
6/20/2006,125.99
6/21/2006,126.1
6/22/2006,126.87
6/23/2006,127.28
6/26/2006,127.09
6/27/2006,126.28
6/28/2006,126.34
6/29/2006,129.01
6/30/2006,131.32
7/3/2006,131.65
7/4/2006,131.66
7/5/2006,129.95
7/6/2006,131.23
7/7/2006,130.91
7/10/2006,131.61
7/11/2006,129.83
7/12/2006,130.65
7/13/2006,128.37
7/14/2006,126.65
7/17/2006,125.65
7/18/2006,125.1
7/19/2006,128.16
7/20/2006,128.65
7/21/2006,127.34
7/24/2006,129.78
7/25/2006,130.24
7/26/2006,130.63
7/27/2006,132.08
7/28/2006,132.77
7/31/2006,132.32
8/1/2006,130.75
8/2/2006,132.57
8/3/2006,131.47
