,date,TFI FP Equity,AIR FP Equity,VANTI FP Equity,VIV FP Equity,DSY FP Equity,ORA FP Equity,VIE FP Equity,DG FP Equity,RI FP Equity,LOR FP Equity,PUB FP Equity,EL FP Equity,ENGI FP Equity,EDF FP Equity,ALO FP Equity,VK FP Equity,AF FP Equity,MTP FP Equity,SEV FP Equity,TE FP Equity,EDEN FP Equity,KN FP Equity,PUB FP Equity.1,SAF FP Equity,LR FP Equity,SOLB BB Equity,GTO NA Equity,ALU FP Equity,FR FP Equity,UG FP Equity,LI FP Equity,NOKIA FP Equity,SW FP Equity,ATO FP Equity,STMPA FP Equity,RMS FP Equity,DSY FP Equity.1,WLN FP Equity,HO FP Equity,WLN FP Equity.1,TEP FP Equity,ALO FP Equity.1,STLAP FP Equity,ERF FP Equity,EDEN FP Equity.1,VIV FP Equity.1,MSCI FRANCE,,,
664,9/11/2001,26.25,15.16,1464.5637,13.0434,3.801,24.2443,41.3612,15.3652,23.7331,,21,13.5,,,210.5936,42.2142,67.5826,,,,,6.4474,21,6.588,,9.9375,,11.9565,14.1833,33.861,10.6993,,34.2362,51.4201,27.51,46.667,3.801,,38.06,,16.91,210.5936,,1.147,,13.0434,107.09,,,
665,9/12/2001,26.2,13.96,1351.4241,12.8859,3.807,25.6248,43.1335,15.3897,23.7177,,20.1,14.795,,,212.4633,40.2552,60.5218,,,,,6.2434,20.1,6.7646,,9.8874,,13.0952,13.3267,34.5756,10.6993,,35.9608,55.9572,27.89,46,3.807,,40.5,,15.27,212.4633,,1.025,,12.8859,108.55,,,
666,9/13/2001,21.38,14.23,1282.0402,13.2094,3.548,26.2546,43.1335,15.7088,23.8256,,19.21,15,,,221.8116,40.0502,61.7826,,,,,6.2961,19.21,6.252,,9.7287,,12.2411,13.1,32.4823,10.8074,,35.1462,55.9572,27.2,45.333,3.548,,43.91,,14.19,221.8116,,1.11,,13.2094,108.68,,,
667,9/14/2001,21.96,12.95,1203.28,11.6254,3.312,25.1934,41.9614,15.402,22.8085,,17.11,14.25,,,220.9618,36.4764,55.3774,,,,,6.25,17.11,5.3486,,9.4865,,12.0039,12.35,31.2552,10.6993,,34.3462,51.4957,24.78,41.333,3.312,,42.5,,12.03,220.9618,,1.061,,11.6254,103.18,,,
668,9/17/2001,22.99,12.22,1296.417,12.9478,3.495,26.7464,42.1864,15.2179,23.3787,,18.23,14.945,,,228.5255,34.9599,51.4435,,,,,6.25,18.23,6.1714,,9.3863,,12.4499,12.46,32.6123,10.5372,,35.1168,55.2388,25.17,42.833,3.495,,43,,12.12,228.5255,,1.064,,12.9478,106.14,,,
669,9/18/2001,23,11.05,1331.4215,12.3794,3.335,26.2805,42.3833,15.4634,24.4112,,18.55,14.13,,,215.8627,36.0665,52.3513,,,,,6.25,18.55,6.3086,,9.1859,,12.6682,12.1933,32.0492,10.5912,,34.3316,56.789,24,41,3.335,,43,,11.53,215.8627,,1.065,,12.3794,105.21,,,
670,9/19/2001,23.53,11.14,1318.9199,12.3794,3.31,25.8836,42.1958,15.0706,24.5037,,18.35,14.155,,,220.8768,36.8944,53.4609,,,,,6.25,18.35,6.276,,9.2694,,12.4784,11.9833,31.544,10.6074,,34.6178,56.5243,22.74,41.033,3.31,,43.07,,12.21,220.8768,,1.125,,12.3794,102.88,,,
671,9/20/2001,21.9,10.21,1250.1611,12.5201,3.208,26.0217,42.7115,14.727,23.5944,,17.89,14.25,,,217.5624,35.6567,48.3165,,,,,5.9211,17.89,6.1543,,9.0606,,11.9565,10.7667,28.8371,10.7479,,33.5757,51.042,21.55,37.867,3.208,,40.26,,11.74,217.5624,,1.1,,12.5201,98.93,,,
672,9/21/2001,23.78,9.65,1144.5225,12.7874,3.033,26.7378,40.3204,14.2361,20.9745,,18.85,13.93,,,212.4633,33.6074,46.4505,,,,,5.7237,18.85,5.916,,8.8686,,10.9126,10.85,27.7904,10.5372,,31.5574,51.8738,20.84,36.333,3.033,,40.11,,13.58,212.4633,,1.02,,12.7874,96.65,,,
673,9/24/2001,24,10.6,1250.1611,14.0366,3.331,28.8257,39.439,14.2729,21.8838,,19.25,13.99,,,212.9732,34.8288,54.2174,,,,,5.9868,19.25,6.2914,,8.9187,,11.8046,11.3,29.595,10.6398,,30.7502,57.1671,22.35,40,3.331,,41,,13.44,212.9732,,1.02,,14.0366,102,,,
674,9/25/2001,24.5,11.05,1383.3032,13.7862,3.503,28.472,37.8731,15.4511,23.1167,,19.2,14.56,,,224.3612,37.542,58.2522,,,,,5.9539,19.2,6.2931,,9.0105,,12.0988,11.5167,29.8188,10.4831,,31.1905,60.6833,23.45,43,3.503,,40.1,,14.28,224.3612,,1.128,,13.7862,102.81,,,
675,9/26/2001,23.16,11.68,1385.1785,14.0676,3.408,28.6014,39.0077,15.3652,24.365,,19.35,15.24,,,216.2876,39.3289,63.0939,,,,,6.0197,19.35,6.4594,,9.3362,,12.2411,11,28.8732,10.4831,,31.1171,61.2504,22.23,44.3,3.408,,39.7,,16.44,216.2876,,1.18,,14.0676,104.85,,,
676,9/27/2001,22.74,11.54,1375.1772,14.2082,3.45,29.3348,39.3827,15.4511,24.1955,,19.5,15.055,,,158.1577,37.6157,59.0087,,,,,5.9868,19.5,7.0029,,9.4364,,11.6718,10.98,28.2308,10.3643,,32.5629,58.9819,21.48,44.333,3.45,,38.5,,15.97,158.1577,,1.14,,14.2082,106.11,,,
677,9/28/2001,21,11.85,1343.9231,14.3067,3.345,29.8697,39.8703,15.8315,24.7349,,18.5,15.275,,,142.6053,39.1814,60.5218,,,,,6.0329,18.5,7.4486,,9.5533,,11.9849,11.55,29.5228,10.3751,,34.1261,58.2257,23.58,43,3.345,,40,,16.09,142.6053,,1.25,,14.3067,107.94,,,
678,10/1/2001,20.55,11.05,1270.1636,13.9409,3.36,27.6955,40.0672,15.8315,24.365,,17.4,15.45,,,135.1266,38.7715,61.5305,,,,,5.9868,17.4,7.6286,,9.6703,,11.6243,11.4633,30.1003,10.5912,,35.0801,55.9572,23.29,41.133,3.36,,41,,15.5,135.1266,,1.29,,13.9409,106.21,,,
679,10/2/2001,19.71,10.64,1295.1669,13.7862,3.509,27.6523,41.3519,15.4388,24.2725,,17.25,15.15,,,125.6933,38.9355,56.7392,,,,,6.0197,17.25,7.8514,,10.021,,11.909,12.1467,30.4973,10.6777,,35.1829,54.7851,24.18,41.833,3.509,,41.92,,16.15,125.6933,,1.3,,13.7862,107.23,,,
680,10/3/2001,19.1,10.6,1278.2897,13.4204,3.58,28.2908,41.0706,15.1688,24.5037,,16.16,15.05,,,110.2259,37.7059,61.6818,,,,,5.9309,16.16,7.8857,,9.9041,,11.0075,11.75,30.4468,10.3859,,34.0453,55.7681,24,41.4,3.58,,39.92,,17.1,110.2259,,1.29,,13.4204,106.57,,,
681,10/4/2001,21.71,11.69,1505.1939,14.0479,3.848,30.396,40.3767,15.4634,24.627,,16.45,15.66,,,125.6933,37.8289,61.0261,,,,,6.0197,16.45,8.1429,,10.1296,,11.7667,12.15,31.183,10.4831,,32.8785,58.6794,27.9,43.333,3.848,,41.72,,17.1,125.6933,,1.35,,14.0479,110.75,,,
682,10/5/2001,21.74,11.3,1456.4376,13.9184,3.834,29.8611,40.0391,15.4143,24.8427,,16.94,15.865,,,127.478,39.2223,62.7913,,,,,6.0197,16.94,8.4343,,10.2214,,11.4346,12.18,29.7971,10.629,,33.8325,56.7134,26.31,44.533,3.834,,40.88,,16.91,127.478,,1.505,,13.9184,110.18,,,
683,10/8/2001,23.39,10.65,1556.4505,13.6455,3.785,30.8878,40.0391,15.3161,24.7349,,17.49,15.9,,,121.529,38.7715,62.5392,,,,,6.0263,17.49,8.5714,,10.0377,,11.4061,12.18,29.9992,10.6236,,34.86,55.5791,27.89,44.067,3.785,,40.89,,17.76,121.529,,1.45,,13.6455,110.31,,,
684,10/9/2001,25.03,11.16,1464.5637,13.7243,3.85,30.9741,40.2266,15.4634,24.8119,,18.14,15.965,,,113.4554,39.0994,60.1183,,,,,6.0197,18.14,8.5714,,10.021,,11.8521,12.3367,30.0065,10.5912,,36.8782,56.7134,27.69,44,3.85,,42.25,,17.76,113.4554,,1.435,,13.7243,110.47,,,
685,10/10/2001,27.44,11.75,1484.5663,14.152,3.992,32.4063,39.4296,15.7088,24.8119,,19.5,15.6,,,122.2939,39.1486,62.0348,,,,,6.1118,19.5,8.64,,10.0627,,13.0477,12.57,31.5223,10.6993,,38.2726,59.0953,28.89,44.267,3.992,,44.4,,18.27,122.2939,,1.459,,14.152,114.13,,,
686,10/11/2001,27.1,12.49,1606.457,14.8272,4.108,31.7074,39.3734,15.6106,24.7194,,20.5,15,,,139.3759,39.7551,62.287,,,,,6.1974,20.5,9.0771,,10.2047,,13.3324,12.8167,32.3957,10.5912,,39.2266,58.6794,30.9,46.833,4.108,,43.5,,18.89,139.3759,,1.51,,14.8272,114.34,,,
687,10/12/2001,24.7,12.61,1587.7046,14.7709,4.134,30.7842,39.3358,15.9543,24.2263,,20.9,15,,,136.1465,40.083,64.5565,,,,,6.1776,20.9,9.3429,,10.1463,,13.9872,12.9967,32.569,10.6777,,38.456,58.9819,30.25,47.333,4.134,,42.67,,19.36,136.1465,,1.46,,14.7709,114.68,,,
688,10/15/2001,25.21,12.03,1533.9476,14.1379,3.89,29.421,39.5421,15.9174,24.3496,,20.4,15.085,,,137.6762,38.1158,62.64,,,,,6.102,20.4,9.12,,9.6285,,12.9718,12.9233,31.876,10.6669,,37.4286,58.9819,28.87,45.5,3.89,,43.5,,17.97,137.6762,,1.508,,14.1379,111.57,,,
689,10/16/2001,25.54,12.1,1547.0743,15.1226,4.031,32.1474,40.7893,16.1506,24.3496,,21.1,15.67,,,131.8122,39.9929,63.0435,,,,,6.0099,21.1,9.4286,,9.7788,,14.2339,13,32.4607,10.6993,,38.6028,58.6038,30.02,47.267,4.031,,43.37,,17.57,131.8122,,1.46,,15.1226,113.97,,,
690,10/17/2001,26.33,12.61,1658.3387,15.5587,4.276,33.0447,40.7893,16.3224,24.966,,21.56,15.5,,,142.7753,40.2552,66.5739,,,,,6.1184,21.56,9.4286,,9.9709,,16.0368,13.2667,33.8466,10.7101,,39.3,60.8723,32.15,47.667,4.276,,43.31,,18.28,142.7753,,1.481,,15.5587,116.48,,,
691,10/18/2001,26.25,12.7,1625.2094,14.785,3.998,32.3545,40.2079,15.9911,24.6578,,21.04,15,,,142.3504,40.0748,67.0783,,,,,6.1513,21.04,9.2229,,10.0043,,15.3252,12.8167,33.7094,10.7479,,39.5202,56.4109,30.55,47.667,3.998,,43.49,,17.24,142.3504,,1.56,,14.785,114.54,,,
692,10/19/2001,25.84,12.08,1612.7078,14.574,3.838,31.9663,39.6172,16.077,24.2879,,21.31,15.795,,,141.9255,40.247,66.5739,,,,,6.1513,21.31,9.0857,,9.8707,,14.7938,12.7833,32.8793,10.7101,,38.5661,56.4865,29.71,47.667,3.838,,43.22,,16.91,141.9255,,1.639,,14.574,112.8,,,
693,10/22/2001,25.39,12.46,1656.4634,14.7428,3.805,33.131,39.664,15.8438,24.442,,21.78,16.37,,,140.2258,40.7388,66.3722,,,,,6.1678,21.78,8.5714,,10.0043,,15.3726,12.7333,33.3341,10.7425,,39.2633,57.6208,31.1,48.367,3.805,,45.02,,16.9,140.2258,,1.671,,14.7428,114.64,,,
694,10/23/2001,26.75,13.05,1805.2326,14.8975,4.35,36.2371,39.4296,15.9543,23.8872,,24,16.17,,,147.0246,40.8044,67.5826,,,,,6.2171,24,8.9057,,10.0627,,15.7522,13,34.0126,10.8074,,40.1807,59.6246,32.98,51,4.35,,43.51,,17.47,147.0246,,1.775,,14.8975,117.48,,,
695,10/24/2001,28.1,13.15,1783.9798,14.7569,4.589,38.4889,39.6172,15.7947,23.4866,,24.71,15.35,,,147.8744,41.0667,66.8261,,,,,6.2401,24.71,9.0943,,10.1045,,16.2361,13.0067,33.8755,11.0235,,39.0432,62.0066,32.96,50.667,4.589,,41.99,,18.78,147.8744,,1.676,,14.7569,118.19,,,
696,10/25/2001,26.8,13.17,1702.7194,14.2645,4.393,35.9955,39.0545,15.8193,24.5037,,24.61,15.075,,,143.6252,41.3945,66.12,,,,,6.2434,24.61,8.8886,,10.1045,,15.7806,12.9333,32.7999,10.9046,,38.823,60.343,31.77,49.967,4.393,,43.49,,18.21,143.6252,,1.6,,14.2645,115.49,,,
697,10/26/2001,27,13.49,1790.8557,14.5881,4.509,37.8591,39.6172,15.4879,24.2263,,26.31,15.95,,,147.0246,42.0503,67.5826,,,,,6.3158,26.31,8.9829,,10.1546,,16.5018,13.0333,33.3485,10.9154,,38.8597,62.7628,34.09,47.833,4.509,,44.09,,18.84,147.0246,,1.599,,14.5881,118.15,,,
698,10/29/2001,26.47,13.5,1687.7174,14.0676,4.47,36.2371,38.9608,16.1997,23.579,,25.65,16,,,148.8093,42.3372,68.087,,,,,6.2829,25.65,8.88,,10.0293,,15.8281,12.6133,33.4207,11.3045,,38.6395,62.3469,33.08,47.367,4.47,,43.36,,19.64,148.8093,,1.555,,14.0676,115.62,,,
699,10/30/2001,24.58,12.6,1617.7084,13.8565,4.296,34.4683,39.5703,15.9543,24.4729,,24,15.72,,,149.5741,40.9847,65.5652,,,,,6.2237,24,8.4891,,9.9375,,14.8981,12.4633,32.208,11.218,,37.979,58.9819,30.4,47.5,4.296,,42.3,,17.66,149.5741,,1.458,,13.8565,112.2,,,
700,10/31/2001,24.96,12.9,1657.7136,14.6021,4.436,35.7798,40.0485,16.4452,23.9643,,24.6,15.545,,,144.305,41.8454,64.5565,,,,,6.2697,24.6,8.8714,,9.9792,,15.9135,12.6667,32.5906,11.1316,,38.3827,61.2504,31.4,47.067,4.436,,42.71,,17.19,144.305,,1.505,,14.6021,114.61,,,
701,11/1/2001,25.75,12.95,1687.7174,14.6162,4.442,36.2716,39.8328,16.3224,24.1646,,24.9,15.82,,,145.3249,43.6897,64.5565,,,,,6.3421,24.9,8.8286,,10.0627,,16.0368,12.5667,32.6267,11.0235,,37.8689,57.1292,32.03,49.133,4.442,,42.77,,16.82,145.3249,,1.55,,14.6162,115.38,,,
702,11/2/2001,27.56,13.21,1735.2236,14.8553,4.57,35.6935,39.8985,16.1383,24.0414,,25.08,15.17,,,140.4807,42.6241,64.5565,,,,,6.2895,25.08,8.5063,,10.0961,,16.4544,12.4167,32.3813,11.218,,37.5387,58.6416,32.73,48.5,4.57,,42.42,,17.38,140.4807,,1.5,,14.8553,115.27,,,
703,11/5/2001,28.53,13.75,1831.486,15.1086,4.701,37.4018,39.4765,15.9543,23.6715,,26.06,15.21,,,144.0501,42.6241,64.8087,,,,,6.3289,26.06,8.8971,,10.1045,,17.688,12.8,33.2258,11.1316,,37.6121,62.0066,34.49,48.633,4.701,,42.3,,17.86,144.0501,,1.51,,15.1086,118.26,,,
704,11/6/2001,27.5,13.5,1823.3599,15.193,4.9,37.4881,39.7203,16.1506,23.2092,,26.5,15.285,,,114.7302,41.3126,64.0522,,,,,6.1842,26.5,8.9314,,10.2047,,17.9537,12.8433,33.132,11.1856,,38.3827,62.0444,34.24,48.833,4.9,,42.15,,17.65,114.7302,,1.5,,15.193,117.7,,,
705,11/7/2001,27.65,13.5,1825.2352,15.2211,4.9,38.7823,39.6828,16.1138,23.4866,,25.67,15.57,,,104.9569,41.8044,65.5652,,,,,6.25,25.67,8.9829,,10.1964,,17.7734,12.8933,33.7455,11.164,,38.0157,63.4433,35.11,49.267,4.9,,42.75,,18.13,104.9569,,1.555,,15.2211,118.57,,,
706,11/8/2001,28.3,14.35,1931.4988,15.5446,5.31,41.8365,39.2327,16.2611,23.4557,,25.81,15.94,,,101.9824,40.3699,70.6087,,,,,6.3487,25.81,8.8971,,10.3216,,18.2573,13.1167,34.0704,11.4558,,37.1717,61.2504,36.35,49.833,5.31,,43.02,,18.89,101.9824,,1.57,,15.5446,120.57,,,
707,11/9/2001,26.9,13.91,1875.2416,15.193,5.09,40.4992,38.2388,15.9788,23.4095,,26.5,16.175,,,104.4469,40.7306,66.0696,,,,,6.3158,26.5,8.5646,,10.2465,,17.6975,13.1933,34.4313,11.3045,,37.2084,59.8137,35.62,49.667,5.09,,43.75,,19.5,104.4469,,1.505,,15.193,119.13,,,
708,11/12/2001,26.36,12.6,1750.2255,14.785,4.919,38.696,38.07,16.1015,23.3787,,25,15.595,,,103.2571,40.9847,62.7913,,,,,6.2763,25,8.3657,,10.188,,17.0807,13.3,33.9982,11.3693,,36.7314,59.549,34.54,48.5,4.919,,42.92,,18.13,103.2571,,1.53,,14.785,115.7,,,
709,11/13/2001,27.9,13.74,1815.8589,15.5306,5.15,41.1549,39.3921,16.1383,23.4249,,28.01,15.925,,,107.0815,41.5585,69.3479,,,,,6.4309,28.01,9.0857,,10.1212,,18.6179,13.6,35.2975,11.2505,,36.0342,60.2674,37.27,50,5.15,,41.92,,19.25,107.0815,,1.624,,15.5306,120.6,,,
710,11/14/2001,29.4,14,1793.356,16.1918,5.35,41.8452,39.9922,16.1261,23.9489,,29.65,16.47,,,106.2316,42.952,72.6261,,,,,6.4342,29.65,9.1886,,10.188,,19.1493,14.1667,35.6584,11.3693,,35.2636,61.5151,38.7,54.4,5.35,,40.78,,19.16,106.2316,,1.718,,16.1918,120.73,,,
711,11/15/2001,31.25,13.69,1965.8783,16.9092,5.35,43.1394,39.5046,15.8193,24.0414,,29.65,16.49,,,104.9569,41.0667,79.9896,,,,,6.4474,29.65,11.0571,,10.188,,19.7092,14.5333,35.7017,11.3477,,35.4985,65.6363,39.55,55.2,5.35,,40.85,,19.16,104.9569,,1.672,,16.9092,120.6,,,
712,11/16/2001,32.4,13.98,2031.5117,16.8529,5.245,42.6648,39.664,15.7211,23.4249,,28.65,16.725,,,118.4695,40.124,80.6957,,,,,6.4145,28.65,11.3229,,9.9876,,20.4019,14.7833,36.0337,11.3477,,34.86,60.7589,39.95,54.033,5.245,,39.4,,19.85,118.4695,,1.731,,16.8529,120.56,,,
713,11/19/2001,34.29,14.4,2125.2738,17.0217,5.4,44.0021,39.4953,16.1752,23.7331,,28.7,16.565,,,117.2797,40.083,81.7044,,,,,6.3882,28.7,10.9714,,10.1964,,21.0662,14.8133,36.4524,11.4558,,36.3278,63.4811,40,55.867,5.4,,38.81,,21.17,117.2797,,1.735,,17.0217,122.34,,,
714,11/20/2001,30.81,13.93,2022.1355,16.5294,5.25,42.2766,40.0579,16.1261,23.4403,,28.8,16.005,,,118.0446,40.3289,84.7305,,,,,6.3684,28.8,10.3029,,10.163,,19.88,14.7133,35.8677,11.5639,,35.359,62.0066,37.8,54,5.25,,39,,21.37,118.0446,,1.808,,16.5294,120.84,,,
715,11/21/2001,30.44,13.64,1912.7464,16.2199,4.994,39.2741,40.236,16.3715,23.7331,,28.5,16.475,,,120.6791,40.9437,81.8052,,,,,6.3684,28.5,10.8,,10.0794,,19.3581,14.5,35.514,11.6719,,32.3647,58.755,37.38,54.167,4.994,,39.1,,20.37,120.6791,,1.98,,16.2199,120.04,,,
716,11/22/2001,30.25,13.98,1925.8731,16.5997,5.165,40.2059,40.4986,16.1752,24.1955,,28.65,16.4,,,122.0389,42.4192,79.4348,,,,,6.3947,28.65,10.9714,,10.1379,,20.1077,14.5,35.7233,11.6936,,32.5555,58.9063,38.81,54.033,5.165,,39.42,,20.62,122.0389,,2.087,,16.5997,121.24,,,
717,11/23/2001,30.55,13.7,2025.2609,16.4872,5.1,39.3862,40.3485,16.0279,24.6578,,28.05,16.5,,,120.0842,41.9683,80.1913,,,,,6.3947,28.05,10.8343,,10.0878,,19.9749,14.4867,35.8027,11.6719,,32.5996,58.1123,39.02,57.267,5.1,,39.3,,19.73,120.0842,,2.07,,16.4872,120.51,,,
718,11/26/2001,30.03,13.9,2050.2641,16.5575,5.4,38.1524,40.883,15.942,24.1646,,29.1,17.1,,,124.2485,41.9273,78.6783,,,,,6.4079,29.1,10.7743,,10.046,,20.2121,14.6067,35.9543,11.5639,,32.2546,58.0367,40,58.033,5.4,,39.63,,19.84,124.2485,,2.14,,16.5575,120.12,,,
719,11/27/2001,28.7,13.99,2069.0166,16.0511,5.45,36.8496,40.6861,15.7088,24.8736,,28.99,17.05,,,120.7641,41.5995,77.4174,,,,,6.4013,28.99,10.7743,,9.879,,19.7851,14.86,35.9255,11.6611,,31.7189,60.0405,38.55,56.967,5.45,,38.5,,20.2,120.7641,,2.065,,16.0511,118.24,,,
720,11/28/2001,28.03,13.5,2000.2577,15.9667,5.375,36.9704,40.3298,15.8561,24.8736,,28.35,16.95,,,114.7302,41.8044,75.6522,,,,,6.3816,28.35,10.5514,,9.9124,,18.5515,14.9167,34.9438,11.5639,,32.9739,58.755,37.73,54.267,5.375,,39.28,,20.8,114.7302,,1.95,,15.9667,117.54,,,
721,11/29/2001,27.45,13.51,1976.5046,15.9385,5.3,37.1861,40.1798,15.6229,25.4438,,28.25,16.9,,,114.7302,41.6814,71.9705,,,,,6.375,28.25,10.3029,,10.0377,,18.6464,14.6667,34.3663,11.5423,,32.7757,57.8098,37.1,56,5.3,,38.63,,20.86,114.7302,,1.81,,15.9385,117.61,,,
722,11/30/2001,27.12,13.34,1928.3734,16.0792,5.3,38.0489,38.445,15.3897,25.4284,,27.91,16.35,,,111.3308,41.6814,73.0296,,,,,6.3783,27.91,10.5343,,10.6724,,19.3391,14.0833,34.1281,11.5639,,33.5463,56.9402,37.9,56,5.3,,40,,20.67,111.3308,,1.97,,16.0792,118.69,,,
723,12/3/2001,27.2,13.45,1875.2416,16.2902,5.2,37.7901,37.7324,15.6106,25.5671,,26.68,16.675,,,111.5857,41.6814,77.0644,,,,,6.3783,26.68,10.2857,,10.5638,,18.7792,13.8,33.9982,11.5855,,33.6123,56.7134,37.24,54.967,5.2,,39.3,,20.61,111.5857,,2.005,,16.2902,118.51,,,
724,12/4/2001,28.25,13.38,1984.6307,16.5434,5.53,38.8168,36.0633,16.1997,25.1201,,28.65,17.1,,,110.4809,41.5175,80.1913,,,,,6.3487,28.65,10.7314,,10.6557,,19.3391,13.5167,33.9982,11.5639,,34.1848,56.4109,38.05,56.667,5.53,,39.5,,20.71,110.4809,,2.09,,16.5434,120.26,,,
725,12/5/2001,30.2,13.78,2175.2803,17.2609,5.875,41.1463,35.8945,15.7702,24.966,,32,17,,,113.7953,42.87,83.52,,,,,6.3783,32,11.4343,,10.7559,,20.8384,13.7333,33.7094,11.4774,,34.8306,61.0236,42.05,60,5.875,,40.4,,22.03,113.7953,,2.025,,17.2609,124.14,,,
726,12/6/2001,30.53,14.11,2156.5278,16.8811,5.895,41.4052,34.835,15.5738,25.2742,,30.9,16.45,,,118.2995,43.3208,83.7218,,,,,6.3816,30.9,11.4771,,10.6891,,21.3129,14.22,34.2003,11.5639,,34.8893,62.1578,41.8,59.4,5.895,,39.97,,22.13,118.2995,,2.012,,16.8811,124.09,,,
727,12/7/2001,30.3,13.85,2152.7774,16.8811,5.61,41.0687,35.1632,15.5738,25.2897,,30.45,16.345,,,118.5545,43.1979,83.2174,,,,,6.3816,30.45,12.1371,,10.7559,,21.0187,14.1767,34.1064,11.5098,,34.2655,62.5359,39.55,59.267,5.61,,40,,22.93,118.5545,,1.974,,16.8811,123.14,,,
728,12/10/2001,30.1,13.62,2103.396,16.6278,5.535,40.3267,35.5382,15.3161,25.2897,,30.7,16.03,,,117.7046,45.7799,84.68,,,,,6.3224,30.7,12.3,,10.664,,20.2501,14.1333,33.5073,11.3801,,33.5757,60.343,36.19,58.167,5.535,,40,,22.99,117.7046,,2,,16.6278,120.99,,,
729,12/11/2001,29.3,13.4,2094.0198,15.8963,5.49,40.3871,35.3976,15.5615,25.2742,,30.5,16.15,,,113.8803,44.8372,85.7392,,,,,6.3224,30.5,12.3086,,10.6807,,20.8384,13.9733,33.6373,11.4126,,34.4196,58.3391,36.07,58,5.49,,38.95,,22.46,113.8803,,2.014,,15.8963,120.79,,,
730,12/12/2001,29.6,13.48,2097.1452,16.1777,5.425,40.2059,35.1632,15.5861,25.3359,,29.88,16.35,,,109.631,43.4438,83.4696,,,,,6.25,29.88,11.5629,,10.7642,,20.0318,13.92,32.9371,11.5639,,34.6765,58.6038,35.72,58.333,5.425,,38.25,,22.32,109.631,,1.91,,16.1777,119.61,,,
731,12/13/2001,28.2,13.38,2014.6346,15.3477,5.28,38.2215,34.8725,15.267,24.8736,,28,16.385,,,108.9512,43.5257,80.6957,,,,,6.2566,28,11.1343,,10.7392,,18.5515,13.8333,32.5401,11.5639,,34.405,56.7134,34.4,57.667,5.28,,37.5,,20.91,108.9512,,1.822,,15.3477,117,,,
732,12/14/2001,27.85,13.5,1937.7497,15.1086,5.15,37.143,35.5945,15.3529,25.2742,,28,16.5,,,109.886,43.0339,79.6365,,,,,6.25,28,11.0743,,10.4385,,17.7829,13.81,31.9915,11.6719,,34.2802,54.8229,34.72,54.333,5.15,,37.44,,21.05,109.886,,1.77,,15.1086,115.22,,,
733,12/17/2001,28.5,14.06,2044.0133,16.1355,5.45,38.7823,35.0694,15.537,25.9061,,28.1,16.075,,,112.9455,44.1815,84.327,,,,,6.25,28.1,11.4857,,10.4636,,18.7698,14.2,32.7711,11.6719,,34.5664,56.3731,36.43,56.933,5.45,,38.34,,21.61,112.9455,,1.774,,16.1355,119.04,,,
734,12/18/2001,27.48,14.03,2094.0198,16.7404,5.67,38.6874,34.9287,15.2424,25.3975,,29,16.285,,,112.4356,44.5913,83.167,,,,,6.3158,29,11.2543,,10.6055,,18.3238,14.3333,33.2403,11.5206,,34.082,56.1084,36.35,55.667,5.67,,38.6,,21.6,112.4356,,1.72,,16.7404,118.89,,,
735,12/19/2001,27.56,13.52,2137.7754,16.5997,5.605,38.2991,34.413,15.6352,25.8907,,29.3,16.525,,,109.1211,44.2635,81.7548,,,,,6.3487,29.3,10.6114,,10.6891,,18.1245,14.3067,33.2114,11.5098,,34.2728,54.8229,35.95,54.667,5.605,,38.9,,21.38,109.1211,,1.626,,16.5997,118.7,,,
736,12/20/2001,27,13.24,2125.2738,16.3887,5.24,37.5744,34.5537,15.6597,26.5996,,28.5,16.66,,,101.9824,43.0339,80.6957,,,,,6.2961,28.5,10.6371,,10.8978,,17.0807,14.3333,32.9371,11.5531,,34.4637,54.4448,34.18,56.333,5.24,,38.55,,21.8,101.9824,,1.608,,16.3887,117.93,,,
737,12/21/2001,27.15,13.75,2106.5214,16.9655,5.185,38.2128,34.4974,15.9543,27.2315,,29.07,16.7,,,101.9824,43.0339,78.7792,,,,,6.3158,29.07,11.3143,,10.8728,,17.3179,14.1667,33.926,11.8773,,34.3169,53.8777,35.07,54.833,5.185,,37.97,,22.03,101.9824,,1.63,,16.9655,119.89,,,
738,12/24/2001,27.25,13.45,2110.897,16.9233,5.27,38.092,34.6005,15.7211,26.8924,,28.93,16.5,,,102.1523,43.6897,79.9896,,,,,6.3487,28.93,11.3143,,10.9479,,17.2799,14.1667,33.8682,11.6828,,34.016,53.9533,35.27,55.667,5.27,,38.28,,22.27,102.1523,,1.605,,16.9233,119.93,,,
739,12/27/2001,28.2,13.6,2066.5162,17.2468,5.4,38.8513,35.1632,15.9543,26.5071,,29.01,16.7,,,101.9824,43.7307,79.5861,,,,,6.3158,29.01,11.3143,,11.0648,,17.8303,14.57,34.4962,11.6719,,35.1755,55.9194,36.14,56.433,5.4,,38.22,,22.55,101.9824,,1.601,,17.2468,122.33,,,
740,12/28/2001,28.39,13.64,2156.5278,17.3031,5.4,38.7391,35.1256,16.1629,26.8154,,29.75,16.975,,,106.1466,43.6487,82.9148,,,,,6.375,29.75,11.7857,,11.2987,,18.2194,14.9333,34.4674,11.5963,,35.2343,55.6169,36.05,57.667,5.4,,38.75,,22.08,106.1466,,1.635,,17.3031,123.13,,,
