,JMAT LN Equity,MCRO LN Equity,JMAT LN Equity,AL/ LN Equity,LMI LN Equity,POLY LN Equity,COB LN Equity,BLND LN Equity,CPG LN Equity,FXPO LN Equity,AGK LN Equity,WG/ LN Equity,KGF LN Equity,HL/ LN Equity,CNE LN Equity,LSEG LN Equity,WMH LN Equity,1655637D LN Equity,DRX LN Equity,ATST LN Equity,BBY LN Equity,FCIT LN Equity,PNN LN Equity,MERL LN Equity,FRES LN Equity,CW/ LN Equity,CNA LN Equity,539988Q LN Equity,BI/ LN Equity,ISYS LN Equity,III LN Equity,PSN LN Equity,HIK LN Equity,AU/ LN Equity,WEIR LN Equity,ESSR LN Equity,IAP LN Equity,EMG LN Equity,SRP LN Equity,ADN LN Equity,SEM LN Equity,INTU LN Equity,IDS LN Equity,SPT LN Equity,THUS LN Equity,ENRC LN Equity,VED LN Equity,CRDA LN Equity,HAS LN Equity,TUI LN Equity,MRO LN Equity,WTB LN Equity,EVR LN Equity,1837977D LN Equity,TATE LN Equity,PFC LN Equity,BKG LN Equity,MGGT LN Equity,MRW LN Equity,SCTN LN Equity,FRAS LN Equity,CURY LN Equity,BET LN Equity,SDR LN Equity,8179618Q LN Equity,CPI LN Equity,SDR LN Equity,8179618Q LN Equity,CPI LN Equity
1/18/1999,-0.020106442,0.003333532,-0.020106442,-0.004048583,0.020080088,0.035675676,0.010276577,-0.021050840,0.005309726,0.046511628,0.010993855,0.000000000,-0.004653070,0.004866180,-0.013247049,0.000000000,0.067474059,-0.004592453,0.020202515,0.022569444,-0.023250018,0.022309711,0.003129558,-0.002167630,-0.000884173,0.013706140,-0.008545605,0.010362694,0.002976190,0.004902226,0.001592500,-0.008797654,-0.004488330,0.038948949,0.023195876,0.003614458,0.000000000,-0.012842769,0.000000000,0.004923834,0.148333333,-0.002224017,-0.014897579,-0.016602582,0.048114434,0.006655574,0.000000000,0.000000000,0.019027078,-0.000918434,0.000000000,-0.006020397,-0.078034682,-0.008454106,0.031996135,0.010819032,-0.002352941,0.010639658,0.000000000,0.032656023,0.001824818,0.022253129,-0.008528607,-0.001782531,0.012730745,0.003879012,-0.001782531,0.012730745,0.003879012
1/19/1999,-0.012312883,0.009963870,-0.012312883,-0.033681765,-0.029921074,0.038622129,0.028459688,-0.021506102,-0.015845045,0.027777778,0.005432141,-0.021737219,-0.011692031,0.002421308,-0.080537910,-0.008428079,-0.026412985,-0.013822937,0.039603197,-0.011884550,0.007928407,0.000000000,-0.000891996,0.007965243,-0.008849558,0.005949162,0.000000000,-0.087179487,0.008160237,0.000000000,-0.022257824,-0.011834320,0.002705140,-0.010711086,0.000000000,0.007803121,0.000000000,-0.006504926,0.000000000,0.000000000,-0.049346880,-0.022269507,0.049149338,-0.019686111,-0.019851117,0.049586777,-0.017142857,-0.004962884,-0.030287108,0.000000000,0.000000000,-0.027256328,0.003918495,0.007308161,0.034299258,-0.024972425,0.008254717,-0.021055294,-0.010937500,-0.028812368,-0.009107468,0.039455782,-0.010035840,-0.021428571,-0.021998743,-0.006762041,-0.021428571,-0.021998743,-0.006762041
1/20/1999,-0.026313752,-0.006575891,-0.026313752,-0.004807692,0.030843958,-0.006030151,-0.014496635,0.001647215,0.006260361,-0.010810811,-0.005402792,-0.022223682,0.010251629,-0.002415459,-0.094886611,-0.008497122,-0.005817704,0.000000000,0.028572135,0.009450172,0.015750167,0.008985879,0.001338457,0.015086207,-0.005357143,-0.010752688,0.012933251,0.019662921,-0.019131714,0.000000000,0.015446779,-0.008982036,0.000000000,-0.037594246,-0.032745592,-0.013698630,0.000000000,-0.006530332,0.002055028,0.004899709,0.000000000,-0.015944403,-0.015315315,-0.012918749,0.017721519,0.007874016,0.034883721,-0.012471442,-0.002140715,0.025735341,0.003801396,0.006226575,0.007025761,0.006045949,0.020409636,-0.024387431,-0.002339181,-0.014332144,0.011058452,0.013748191,-0.023897059,-0.003926702,-0.024619746,-0.007299270,-0.035989717,0.003890330,-0.007299270,-0.035989717,0.003890330
1/21/1999,0.041251603,0.003307965,0.041251603,-0.006642512,-0.016535296,0.016177958,-0.003351389,-0.045529777,-0.000888084,0.012295082,0.000000000,0.013635865,-0.013271011,-0.007263923,0.153228353,0.028570831,0.025341699,0.000000000,0.000000000,-0.008510638,0.000000000,-0.005089059,-0.006236812,-0.007784855,-0.008976661,0.009239130,0.012759514,0.093663912,-0.012003001,-0.020732063,-0.006403963,-0.015105740,0.017985612,-0.063437381,0.002604167,-0.004830918,0.000000000,-0.001660612,0.000000000,0.000000000,0.035877863,-0.017362839,-0.021957914,0.033432086,-0.022388060,0.006250000,0.033707865,-0.002522933,-0.004718911,-0.005376416,-0.011363778,0.023515493,-0.007751938,-0.007211538,-0.012501420,0.038747953,-0.003516999,-0.003640177,-0.010937500,0.042826552,-0.001883239,-0.038107753,0.050482354,0.013786765,-0.042000000,0.011625761,0.013786765,-0.042000000,0.011625761
1/22/1999,-0.006832782,0.000000000,-0.006832782,-0.017021277,0.008806909,-0.026865672,0.000000000,-0.009194624,-0.003114277,0.014844804,-0.002721082,0.008970612,-0.052214279,0.002439024,0.000000000,0.008334435,0.003802811,0.000000000,0.007407906,-0.024034335,0.000000000,-0.020460358,-0.006274486,0.007132668,-0.003623188,-0.007539041,0.025214510,0.035264484,0.014426727,-0.008717228,-0.005641116,-0.018404908,0.019434629,-0.124123998,0.000000000,-0.019417476,0.002164502,0.000000000,0.000000000,0.019655645,-0.064112012,-0.001177024,0.013096352,-0.001406151,-0.002544529,0.002329193,0.004076087,-0.037973113,-0.065916924,0.003603652,0.007663869,-0.019346793,-0.015625000,-0.010895884,0.010127313,-0.027678886,-0.040000000,-0.014603785,-0.026856240,-0.043121150,-0.013207547,0.009562842,0.007773586,-0.021758840,-0.041057759,-0.003830719,-0.021758840,-0.041057759,-0.003830719
1/25/1999,0.015131073,0.003300537,0.015131073,-0.006802721,0.000000000,-0.007157464,0.000000000,0.004060328,0.012048582,-0.015957447,0.000000000,-0.026669109,-0.015025928,0.004866180,-0.006988095,0.001376751,-0.045455071,0.000000000,0.000000000,-0.002638522,-0.007744072,0.001305483,-0.010825444,-0.007082153,-0.010909091,-0.005968530,-0.016390726,0.012165450,-0.002994012,0.002512475,0.022690715,0.018750000,0.022530329,-0.048380974,0.000000000,-0.004950495,-0.002159827,-0.001646048,-0.002050814,0.004781829,0.023622047,-0.009434434,0.034164358,-0.023938224,0.034438776,-0.008520527,0.001353180,0.000000000,0.014758690,0.011669670,0.000000000,0.017262416,0.058730159,-0.022643819,-0.021303974,0.014852009,-0.024509804,-0.003697351,-0.024350649,0.008583691,0.008604207,-0.018944520,0.002805400,0.010194625,0.017416546,0.000961362,0.010194625,0.017416546,0.000961362
1/26/1999,0.058266208,0.013158716,0.058266208,-0.004358655,0.022222474,-0.050463440,0.010069798,-0.010977120,-0.001763666,0.027027027,0.005451987,0.004567232,-0.006779346,-0.002421308,-0.021135794,0.011691327,0.019844035,0.000000000,0.023896667,0.008818342,-0.023449414,0.005215124,-0.005016335,0.002853067,0.000000000,0.000545852,0.022914912,0.000000000,-0.004504505,0.006265669,-0.007924640,-0.015337423,0.032203390,-0.118494823,0.000000000,-0.018656716,0.000000000,0.003314879,0.004116155,0.038370018,0.018461538,-0.003572510,0.025000000,-0.004337305,0.091245376,0.039062500,0.005405405,0.021048089,0.008180009,0.007985766,-0.007605581,0.003636318,0.059970015,0.004383219,0.014726186,0.000000000,-0.010050251,0.033451194,-0.001663894,-0.012765957,-0.014218009,0.005517241,0.001398164,-0.015596330,0.005706134,0.029782758,-0.015596330,0.005706134,0.029782758
1/27/1999,0.035852803,0.006493906,0.035852803,-0.015634772,0.013974975,0.013557484,0.053158179,0.011682665,-0.019434598,0.005263158,0.000000000,-0.013635865,0.071672266,-0.002427184,-0.007189222,0.008838280,-0.015566329,-0.009347499,0.005385193,0.011363636,-0.023994121,0.006485084,0.000000000,-0.004978663,0.009191176,-0.010365521,-0.024444078,-0.009615385,-0.010558069,0.023661555,0.000000000,0.009345794,0.001642036,0.070844609,0.041558442,-0.011406844,0.000000000,0.024701609,0.004093209,0.000000000,-0.042296073,0.003585319,0.022648084,0.007254099,-0.028248588,0.048120301,-0.010752688,0.025773822,0.069882638,-0.016725149,0.000000000,0.007246285,0.086280057,0.007481297,-0.003156014,0.051224039,0.002538071,0.035979332,0.001666667,0.015086207,-0.019230769,-0.012345679,0.040502978,-0.007455732,0.007801418,0.018653236,-0.007455732,0.007801418,0.018653236
1/28/1999,0.000000000,0.000000000,0.000000000,-0.038754765,0.017611059,0.004815409,0.041008817,0.023095512,-0.005405397,-0.007853403,0.018970989,0.009215054,0.033439452,-0.019464720,0.000000000,-0.018868762,-0.039525143,0.000000000,0.040179565,0.007778738,-0.032791205,0.006443299,-0.005499546,0.011436741,0.010928962,0.011025358,0.027141796,0.004854369,-0.011432927,-0.010949170,-0.007986205,0.037037037,-0.008196721,0.123833973,0.007481297,0.074358974,0.000000000,0.008035383,0.002044310,0.000000000,0.010252366,0.009524290,-0.011925043,0.040287703,-0.008139535,0.012195122,-0.002717391,0.092964658,-0.016012898,0.007161846,0.000000000,0.019184412,-0.005208333,0.002475248,-0.005062571,-0.002324610,0.082278481,0.045138120,0.013311148,-0.000707714,-0.001960784,0.036111111,-0.020805035,-0.005633803,0.007741027,-0.017396081,-0.005633803,0.007741027,-0.017396081
1/29/1999,0.034609641,0.012904015,0.034609641,-0.001982816,0.020315975,0.000532481,0.027279890,-0.004514285,0.000000000,-0.009234828,0.026592640,-0.050228894,-0.037749359,-0.002481390,0.094198340,0.002748455,-0.011316866,0.000000000,0.014592324,0.007204117,-0.008466000,0.005121639,-0.017510779,-0.009893993,-0.008108108,-0.013086150,0.046750557,-0.009661836,-0.000771010,0.008610443,0.004829599,0.083333333,0.018181818,0.054716991,0.022277228,-0.004773270,0.021645022,-0.003181833,0.000000000,0.000000000,0.063231850,0.000000000,-0.003448276,0.013828050,-0.008206331,-0.045357902,0.032697548,0.027586864,0.023984387,-0.009777765,0.000000000,0.023530001,0.020942408,-0.001851852,0.005088332,-0.004649580,0.032748538,-0.009968032,0.009852217,0.004957507,0.017681729,0.022788204,-0.007539751,-0.014164306,-0.011871508,0.053121062,-0.014164306,-0.011871508,0.053121062
2/1/1999,0.056152376,0.000000000,0.056152376,0.030463576,-0.014749255,0.005854178,0.005895887,0.043084291,-0.021739095,-0.011984021,0.002594201,0.000000000,0.000799325,0.012437811,0.026494098,0.012327877,0.019772216,0.000000000,0.000000000,0.019243869,0.085461362,0.011464968,-0.000470196,-0.000713776,0.008174387,0.001104972,-0.023304935,0.007317073,-0.003086420,0.119511900,0.000801355,0.068681319,0.011363636,-0.043649465,0.123486683,0.007194245,0.016949153,0.000000000,0.073318244,-0.004583214,0.091042584,0.000000000,-0.011245675,0.072306650,-0.013002364,0.014105419,0.003957784,0.085013157,-0.002927826,0.009874313,0.000000000,0.037930546,0.056410256,0.001855288,0.020254626,0.012851334,0.115515289,0.003349928,0.011382114,0.028188865,0.044401544,0.020969856,0.008977815,0.042145594,0.032508834,0.080532897,0.042145594,0.032508834,0.080532897
2/2/1999,0.062216747,-0.006369812,0.062216747,0.018637532,0.017963981,0.026455026,0.090906203,0.071739478,0.008332481,-0.002695418,0.007748170,0.009617542,0.016000278,-0.017199017,0.096772068,-0.012177752,0.000000000,0.000000000,-0.006768643,-0.010025063,0.165367715,-0.002518892,0.000000000,0.000000000,-0.036036036,0.013245033,-0.017887721,-0.021791768,0.020123839,0.045751588,0.000000000,0.025706941,0.009630819,-0.044145408,0.269396552,0.004761905,0.000000000,0.006400780,0.000000000,0.013812950,0.043741588,0.003535235,-0.004374453,0.064887000,-0.020359281,0.014641288,0.006570302,0.012371398,0.002936424,0.000000000,0.000000000,-0.004983740,-0.033980583,0.011111111,0.004962067,-0.005765036,0.022335025,0.143816369,0.022508039,0.026045236,0.007393715,0.015404365,0.006160336,0.055147059,-0.018480493,0.031935054,0.055147059,-0.018480493,0.031935054
2/3/1999,-0.001063769,-0.016026615,-0.001063769,-0.020820189,0.015441453,-0.002061856,-0.013439529,-0.007099387,0.015611470,-0.002702703,0.000000000,0.019048148,0.007875156,0.006250000,0.029411176,0.013697084,-0.014284557,0.000000000,0.028960928,0.002531646,0.054045247,0.000000000,-0.005160749,0.008571429,-0.024299065,-0.013071895,-0.010125898,-0.017326733,0.012898331,0.041666698,-0.012809667,-0.005012531,-0.002384738,-0.060665230,0.032258065,0.018957346,0.027083333,-0.012720140,0.068309883,0.013766676,-0.018697614,0.012927537,-0.021968366,0.000000000,-0.015892421,0.018037518,-0.002610966,0.000000000,-0.014221403,0.019555530,0.000000000,0.012243310,-0.040201005,0.004884005,0.009877249,-0.030162461,-0.007944389,-0.032165213,0.000000000,0.000668003,0.003669725,-0.039190898,-0.011564881,-0.020905923,0.044630404,0.003975091,-0.020905923,0.044630404,0.003975091
2/4/1999,0.011727370,-0.009772591,0.011727370,-0.001288660,-0.010861886,0.007231405,0.000000000,-0.007150148,0.010849892,-0.002710027,0.000000000,0.009344232,0.040624052,0.008695652,0.005720011,0.000000000,0.018632912,0.000000000,0.025662010,-0.002525253,0.057692591,-0.007575758,0.001413935,-0.002832861,-0.037356322,-0.023730684,-0.026586727,-0.022670025,0.019475655,0.014000223,0.007299926,0.030226700,-0.011155378,0.082916667,0.009868421,0.011627907,0.004056795,-0.027374330,0.035526849,0.044939101,-0.053876478,0.011599763,-0.017070979,0.011944669,-0.049689441,-0.010630758,-0.031413613,0.044803624,0.001698801,0.028770950,0.000000000,0.003847809,-0.017670157,0.009720535,0.050732762,0.043058129,0.012012012,0.024169564,-0.001572327,-0.018691589,-0.005484461,0.009210526,0.000000000,0.018683274,0.046061415,0.000000000,0.018683274,0.046061415,0.000000000
2/5/1999,0.002107015,0.003289679,0.002107015,-0.021935484,0.010248817,0.020000000,-0.019068703,-0.002058676,-0.010733435,0.008152174,0.000000000,-0.003471197,0.006005724,0.007389163,0.000000000,-0.005405298,0.008124984,0.000000000,-0.000806284,-0.006751055,0.018177263,-0.007633588,-0.002354775,0.000000000,0.004975124,0.012436405,-0.006295132,-0.030927835,-0.006612785,-0.018737892,0.005634824,0.009779951,-0.000805802,-0.019238305,-0.084690554,0.000000000,0.010101010,0.004971838,0.005144420,0.034565916,0.000694444,0.074544299,0.014625229,-0.003541103,-0.066666667,0.023638968,-0.005405405,-0.013643713,-0.055485679,0.014406558,0.000000000,-0.003833060,-0.009327115,-0.017448857,0.047120419,-0.009171185,0.003956479,0.026552147,0.000000000,-0.008163265,0.021139706,0.005215124,0.017894447,-0.005240175,0.001276324,-0.001588257,-0.005240175,0.001276324,-0.001588257
2/8/1999,-0.005257410,0.003278892,-0.005257410,-0.013192612,0.028985893,0.005530417,-0.019454433,-0.010309638,-0.005424946,-0.001347709,-0.005125732,-0.010453478,0.011194698,-0.007334963,0.005677806,0.000000000,-0.008059501,0.000000000,0.025847071,-0.001699235,-0.011892719,0.001282051,0.010859696,0.011363636,0.008910891,-0.035175879,-0.016919013,-0.034574468,0.000739645,-0.018090537,0.005604991,0.007263923,-0.004838710,0.092977795,-0.021352313,0.006896552,0.010000000,0.026344923,0.005118090,0.012432012,0.017349063,0.011737749,0.003603604,-0.018960642,0.049019608,-0.007697691,-0.008152174,0.000000000,-0.032735751,0.002506434,0.000000000,0.019790842,-0.043712172,-0.004898959,-0.028889524,0.050924044,0.007881773,0.005745203,-0.001574803,0.006858711,-0.004500450,0.002594034,-0.005409144,0.006145742,-0.027405991,0.019798099,0.006145742,-0.027405991,0.019798099
2/9/1999,-0.043341281,0.003268176,-0.043341281,-0.005347594,0.098591473,0.010000000,-0.053813104,0.048957291,-0.015455343,0.024291498,-0.010309033,0.000000000,-0.017713223,0.009852217,0.050850229,-0.002716094,-0.024393574,0.000000000,0.018897556,-0.001702128,-0.030131149,-0.008962868,0.008406524,-0.002808989,0.020608440,-0.038773148,-0.010748761,-0.035812672,-0.015521064,-0.064482872,-0.004777500,-0.002403846,0.017828201,0.112706420,-0.020000000,0.026255708,0.019801980,0.011241636,-0.027160842,0.000000000,0.005457026,-0.010547465,0.005385996,0.021742009,-0.012016021,-0.069111425,-0.042465753,-0.005927124,0.012981805,-0.031666815,0.007663869,-0.002695787,0.019690577,0.021538462,0.000000000,-0.008812517,0.024437928,-0.025709690,0.017350158,-0.012261580,-0.016274864,0.011642950,-0.048266566,-0.006108202,0.019003932,-0.010867556,-0.006108202,0.019003932,-0.010867556
2/10/1999,-0.027623209,-0.017914700,-0.027623209,0.024193548,-0.017948916,0.004950495,-0.003000178,0.000994763,-0.023083171,-0.006587615,-0.002607706,-0.009388111,0.012772480,0.043902439,0.069888979,-0.013624936,0.000000000,-0.009426494,-0.034002055,-0.005967604,0.006219154,-0.009043928,0.001852712,0.002816901,-0.008653846,-0.027694160,0.019559752,0.000000000,-0.033033033,0.003282355,-0.035999777,-0.014457831,-0.001592357,-0.077419274,-0.025974026,-0.016129032,0.003883495,-0.001583333,-0.013964747,-0.004093118,0.008819539,-0.026652979,-0.009821429,-0.002363525,0.059459459,-0.009090909,-0.032904149,0.007952450,-0.014643882,0.013769547,0.011406977,-0.019999354,-0.021379310,0.004819277,0.008010466,-0.013328797,0.014312977,-0.008798751,0.020155039,0.002068966,-0.011948529,-0.033248082,-0.067856875,-0.020193152,-0.005787781,0.037677043,-0.020193152,-0.005787781,0.037677043
2/11/1999,0.007953810,0.023218667,0.007953810,0.052493438,-0.015665717,0.000000000,0.021015648,0.033232759,-0.020793915,0.002652520,0.005224233,0.037912019,-0.028189076,0.003504673,-0.010051756,-0.011049500,-0.008334500,-0.009525491,-0.004800667,0.008576329,0.055555556,0.006518905,0.001849286,0.002808989,-0.010669253,-0.030959752,0.017063434,0.005714286,-0.027950311,-0.009814850,-0.009957600,0.009779951,0.012759171,0.017482639,0.001904762,0.003957038,0.009671180,-0.022268592,0.000000000,0.000000000,-0.003362475,-0.001094516,-0.008115419,-0.029621704,-0.014030612,-0.021406728,0.039940828,0.003941136,0.007430756,-0.010186891,0.000000000,-0.041367782,0.033826638,0.014988010,0.021565739,0.001125738,0.063029163,-0.005923374,0.003039514,-0.030282175,0.000000000,0.003968254,-0.003831895,0.032258065,0.025873221,-0.031771299,0.032258065,0.025873221,-0.031771299
2/12/1999,-0.010147373,0.009721639,-0.010147373,0.001246883,0.013262592,0.000000000,-0.017635813,-0.012962422,0.023165983,-0.002645503,0.000000000,-0.031963519,0.000764054,-0.001164144,0.020307639,0.002794517,0.000000000,-0.009617099,-0.025723817,-0.005782313,0.005841984,-0.003886010,0.002308474,0.002801120,-0.001960784,-0.041533546,-0.010486783,0.051136364,-0.045527157,0.040748849,0.018440730,0.016949153,-0.007874016,-0.003436700,-0.011406844,0.002252252,0.000000000,-0.003243926,-0.005308323,0.016568199,0.002024291,-0.004386183,0.000000000,0.000000000,0.077619664,-0.085937500,0.001422475,0.000000000,0.019825428,0.009433949,0.000000000,-0.017836794,0.000681663,-0.015948021,0.000000000,0.003373416,0.041592920,0.000000000,-0.003030303,-0.040454223,0.016744186,-0.039525692,-0.076922611,-0.011284722,0.004413619,-0.023440580,-0.011284722,0.004413619,-0.023440580
2/15/1999,0.015945934,0.008027876,0.015945934,0.018679950,0.024868952,0.004926108,0.000000000,-0.017023375,-0.018867892,0.000000000,-0.005197082,0.014150442,-0.002288463,0.000000000,-0.004980097,-0.002786730,0.002104345,0.000000000,0.016502056,0.004105371,-0.029066973,0.010403121,-0.001841621,0.021648045,-0.001964637,0.073333333,-0.012705511,-0.043243243,-0.003347280,0.034920736,-0.000823119,0.011904762,-0.001587302,0.048275954,-0.009615385,0.005056180,0.003831418,0.009780579,0.001777126,0.000000000,-0.002693603,-0.012115977,-0.009090909,-0.017090113,-0.012004802,0.034188034,0.014204545,0.000000000,0.021697676,-0.001699258,0.000000000,0.037492202,-0.021798365,0.022809124,-0.020556190,0.011211962,-0.037383178,0.000000000,-0.015197568,0.005177515,0.006404392,0.045267490,0.000000000,0.011413521,0.004394225,-0.013597514,0.011413521,0.004394225,-0.013597514
2/16/1999,-0.014573812,-0.003184906,-0.014573812,0.031784841,0.011494458,0.003921569,0.000000000,0.003463638,0.046153766,-0.013262599,0.002614524,0.025583515,0.071864446,-0.030303030,0.000000000,0.000000000,-0.010480422,0.000000000,0.017857293,0.020442930,0.000000000,0.015444015,-0.002768283,0.000683527,-0.019192913,-0.002484472,-0.006438848,-0.022598870,-0.037783375,0.011247597,-0.014826555,-0.009411765,0.011128776,0.013815775,-0.007766990,-0.008943544,0.011450382,0.000000000,-0.005327185,0.000000000,0.001350439,-0.004459538,-0.011009174,-0.019879171,-0.010935601,-0.008264463,-0.016806723,0.000000000,0.038054351,-0.011914777,0.000000000,0.018633734,0.016713092,-0.004694836,0.009643957,-0.002221523,0.010591350,-0.005950416,-0.001543210,0.019867550,0.030000000,0.005249344,-0.041666758,0.046006944,0.040000000,0.001621759,0.046006944,0.040000000,0.001621759
2/17/1999,0.018202592,-0.020766348,0.018202592,0.050355450,0.005050363,0.001953125,-0.006000357,0.015780140,-0.020220555,0.030913978,-0.013024122,0.011336861,0.011411733,0.004807692,0.000000000,-0.008380995,-0.018012539,0.000000000,0.004386346,-0.006677796,-0.005981930,-0.003802281,-0.001387984,-0.011748634,-0.008529854,-0.003735990,-0.023765022,0.053468208,-0.075043630,-0.013144669,-0.001672390,-0.004750594,0.017295597,-0.052563215,-0.011741683,0.015228426,0.016981132,-0.017760212,0.001783475,0.004042956,-0.044504383,-0.016795638,-0.010204082,-0.015205644,-0.029484029,0.064166667,-0.031339031,0.000000000,-0.028133090,-0.005168027,0.000000000,-0.007760436,0.028219178,0.003537736,0.011235306,-0.008885865,0.001746725,0.000000000,0.001545595,-0.023809524,-0.074139453,-0.001305483,0.043478360,0.002489627,0.031850962,-0.008095668,0.002489627,0.031850962,-0.008095668
2/18/1999,0.026815771,0.017943896,0.026815771,0.016920474,-0.008165860,-0.027777778,0.001810974,-0.006311019,-0.019700628,-0.002607562,-0.005274503,-0.058295026,0.035262447,-0.009569378,-0.039997617,-0.002815558,0.018342942,0.000000000,-0.005954885,-0.000336134,-0.048198772,-0.005089059,0.001389913,0.009123583,-0.018724696,0.032500000,0.077441288,-0.015089163,0.073584906,-0.002049109,-0.029314027,-0.004773270,0.061051005,-0.109589058,0.000000000,0.035000000,0.005565863,-0.001640618,0.001785582,0.004026677,-0.040225829,-0.006835779,-0.000937207,-0.003868408,-0.017721519,0.158966327,0.011764706,0.001966536,0.017542144,0.000865952,0.000000000,-0.025698002,0.039168665,-0.015276146,-0.002777143,0.000000000,0.000000000,0.000000000,0.007716049,0.010347376,-0.051477598,0.030065359,0.051666546,0.030629139,0.037856727,-0.017147432,0.030629139,0.037856727,-0.017147432
2/19/1999,0.018499190,0.004806296,0.018499190,-0.021075984,0.015199765,0.019548872,0.007214514,0.001466908,-0.044975172,-0.032679739,-0.007958598,0.004762963,-0.014306015,0.012077295,-0.036459395,-0.026130373,0.000000000,0.000000000,0.006390205,-0.003362475,-0.012659884,-0.010230179,0.000462156,-0.010958904,0.000515730,-0.007263923,-0.018483613,-0.005571031,0.065026362,-0.012320262,0.006040233,0.000000000,0.078659869,-0.065384700,0.007920792,0.005260333,0.011070111,-0.006590555,0.017792356,0.000000000,0.052941176,-0.016054146,0.060037523,-0.001291699,-0.001288660,-0.004054054,-0.031976744,0.001958980,-0.025861506,-0.002595330,0.000000000,0.013187476,0.006153846,-0.016706444,0.020611527,0.002241383,-0.013949433,-0.002988866,-0.013782542,0.002194587,-0.015075377,-0.034263959,0.000000000,0.003212851,-0.007856341,0.013294528,0.003212851,-0.007856341,0.013294528
2/22/1999,-0.018163186,0.020733261,-0.018163186,0.001699717,0.005614229,0.022615536,0.000000000,-0.043902761,0.042084092,-0.032432432,-0.005345010,-0.004740385,0.008293513,0.001193317,-0.043240607,-0.002174450,0.021182849,-0.014560991,0.003966973,0.002867746,0.025644423,0.003875969,0.001849286,-0.013296399,-0.010309278,0.022560976,0.023010871,-0.053221289,-0.013201320,0.000000000,0.030873820,0.000000000,-0.002025658,-0.009464928,0.041257367,-0.008543358,0.012773723,-0.036497240,0.001751241,0.000000000,0.035614525,-0.003497565,-0.017699115,0.003888453,-0.059354839,0.055630936,-0.021021021,0.003913988,0.007520903,-0.005203885,0.000000000,0.000000000,-0.048674822,-0.008495146,0.000000000,-0.007827296,-0.002652520,-0.003006154,-0.007763975,-0.022627737,-0.014285714,0.017082786,0.001584290,-0.016813451,0.035067873,0.042622772,-0.016813451,0.035067873,0.042622772
2/23/1999,0.000000000,0.004689440,0.000000000,0.010746606,0.002481661,-0.004807692,-0.041780523,-0.002041872,0.000000000,0.005586592,-0.013444245,-0.090477778,0.016448842,0.044100119,-0.005645751,-0.084301861,-0.004149956,-0.004931791,-0.023714631,0.008410429,0.037504844,0.015444015,-0.002306962,0.003649635,0.018750000,-0.010137150,-0.002042588,-0.032544379,0.030100334,0.009355366,0.059068135,0.019184652,-0.023004060,-0.112588245,0.005660377,-0.000430849,0.003603604,-0.006885584,0.001743007,0.000000000,-0.016183412,-0.002337533,0.000000000,-0.014180271,-0.048010974,-0.021850900,0.012269939,0.019493643,-0.023275487,-0.006102818,0.000000000,0.001698195,-0.001607286,-0.010403917,-0.028929525,0.023672214,-0.002659574,0.006022084,-0.014084507,0.000746826,0.006211180,-0.002583979,-0.022942451,0.033387622,0.028415301,0.004716098,0.033387622,0.028415301,0.004716098
2/24/1999,0.017410310,0.062208893,0.017410310,0.012311136,-0.014851746,0.020289855,-0.009348160,0.021472415,0.000000000,0.016666667,0.008175469,-0.003925545,0.039784300,0.009132420,0.005677806,0.022220285,0.027083943,-0.004946573,0.017003613,0.010008340,-0.006031764,0.008871990,-0.006938404,-0.009510490,0.000000000,-0.032530120,0.000000000,-0.033639144,0.043831169,0.053552996,0.007070554,0.000000000,0.013157895,-0.089419279,-0.001876173,-0.002370690,0.005385996,0.019071189,-0.003485112,0.000000000,-0.013022618,0.000000000,0.027027027,-0.028760055,-0.020172911,0.011826544,0.006818182,0.003824181,0.060251012,-0.007894700,0.000000000,0.042937310,0.005366246,0.003710575,0.003372681,0.026432592,0.001777778,0.026949613,-0.019047619,0.055970149,0.022633745,-0.031088083,-0.043725189,0.027580772,0.026567481,0.005476288,0.027580772,0.026567481,0.005476288
2/25/1999,-0.010694754,0.007319542,-0.010694754,-0.014925373,0.000000000,0.020833333,-0.003151135,0.003003351,-0.023076883,0.002732240,-0.010810568,-0.017080460,0.011673848,0.013574661,-0.005645751,0.035714286,0.030427107,0.000000000,-0.015923953,-0.006110652,0.018177263,-0.006281407,-0.009780720,0.019486021,0.011758691,-0.035491905,-0.049180464,-0.017405063,-0.001555210,0.039100709,-0.007801013,0.004705882,0.011619959,-0.023136528,-0.003759398,-0.026355584,0.000000000,0.028910714,-0.013984021,0.000000000,0.006944444,-0.003518064,0.017543860,0.020192550,0.083823529,0.077922078,-0.000752445,-0.013331849,0.036896406,0.008841850,0.000000000,-0.021668209,0.044835869,0.005545287,0.006161825,0.003217780,0.002661934,-0.002918516,-0.003236246,-0.019081272,0.004024145,-0.040106952,-0.161726855,-0.018404908,-0.061594203,0.056028159,-0.018404908,-0.061594203,0.056028159
