,date,JMAT LN Equity,MCRO LN Equity,JMAT LN Equity.1,AL/ LN Equity,LMI LN Equity,POLY LN Equity,COB LN Equity,BLND LN Equity,CPG LN Equity,FXPO LN Equity,AGK LN Equity,WG/ LN Equity,KGF LN Equity,HL/ LN Equity,CNE LN Equity,LSEG LN Equity,WMH LN Equity,1655637D LN Equity,DRX LN Equity,ATST LN Equity,BBY LN Equity,FCIT LN Equity,PNN LN Equity,MERL LN Equity,FRES LN Equity,CW/ LN Equity,CNA LN Equity,539988Q LN Equity,BI/ LN Equity,ISYS LN Equity,III LN Equity,PSN LN Equity,HIK LN Equity,AU/ LN Equity,WEIR LN Equity,ESSR LN Equity,IAP LN Equity,EMG LN Equity,SRP LN Equity,ADN LN Equity,SEM LN Equity,INTU LN Equity,IDS LN Equity,SPT LN Equity,THUS LN Equity,ENRC LN Equity,VED LN Equity,CRDA LN Equity,HAS LN Equity,TUI LN Equity,MRO LN Equity,WTB LN Equity,EVR LN Equity,1837977D LN Equity,TATE LN Equity,PFC LN Equity,BKG LN Equity,MGGT LN Equity,MRW LN Equity,SCTN LN Equity,FRAS LN Equity,CURY LN Equity,BET LN Equity,SDR LN Equity,8179618Q LN Equity,CPI LN Equity,SDR LN Equity.1,8179618Q LN Equity.1,CPI LN Equity.1,FTSE ALL SHARES,,
20,2/22/1999,509.698,,509.698,884,2937.549,,61.847,406,,,201.722,,571.408,,132.48,,,104.019,,297.25,69.671,194.25,661.476,,,,120.925,,,2705.72,552.87,208.5,,,265,,55.5,55.333,193.344,79.79,741.5,282.349,,120.308,,,,272.14,255.333,,,1183.021,,,534.333,,564,119.726,159.75,669.5,,,,208.76,457.5,133.585,208.76,457.5,133.585,2779.97,,
21,2/23/1999,509.698,,509.698,893.5,2944.839,,59.263,405.171,,,199.01,,580.807,,131.732,,,103.506,,299.75,72.284,197.25,659.95,,,,120.678,,,2731.033,585.527,212.5,,,266.5,,55.7,54.952,193.681,79.79,729.5,281.689,,118.602,,,,277.445,249.39,,,1185.03,,,518.875,,562.5,120.447,157.5,670,,,,215.73,470.5,134.215,215.73,470.5,134.215,2812.38,,
22,2/24/1999,518.572,,518.572,904.5,2901.103,,58.709,413.871,,,200.637,,603.914,,132.48,,,102.994,,302.75,71.848,199,655.371,,,,120.678,,,2877.288,589.667,212.5,,,266,,56,56,193.006,79.79,720,281.689,,115.191,,,,278.506,264.416,,,1235.912,,,520.625,,563.5,123.693,154.5,707.5,,,,221.68,483,134.95,221.68,483,134.95,2871.61,,
23,2/25/1999,513.026,,513.026,891,2901.103,,58.524,415.114,,,198.468,,610.964,,131.732,,,102.994,,300.9,73.154,197.75,648.961,,,,114.743,,,2989.792,585.067,213.5,,,265,,56,57.619,190.307,79.79,725,280.698,,117.517,,,,274.793,274.172,,,1209.132,,,523.833,,565,123.332,154,694,,,,217.6,453.25,142.511,217.6,453.25,142.511,2834.9,,
24,2/26/1999,509.698,,509.698,840.5,2948.483,,58.34,426.3,,,198.468,,616.447,,132.48,,,101.457,,301,77.944,195.75,638.583,,,,114.743,,,2961.666,570.349,215.5,,,265,,56,58.19,189.632,79.79,697,280.698,,116.432,,,,271.079,266.883,,,1191.725,,,531.417,,565,121.529,153.75,686.5,,,,218.79,460.75,143.877,218.79,460.75,143.877,2825.39,,
25,3/1/1999,496.942,,496.942,812,2944.839,,58.155,421.328,,,214.736,,601.173,,136.971,,,101.457,,298.75,73.59,195.5,637.056,,,,116.227,,,2939.165,554.25,221,,,265,,56,58.381,189.632,79.79,703,280.698,,116.432,,,,267.897,264.529,,,1196.411,,,525,,565,121.529,152.75,692.5,,,,216.75,446.25,140.516,216.75,446.25,140.516,2784.06,,
26,3/2/1999,490.841,,490.841,807,2915.682,,57.786,438.728,,,213.109,,579.241,,137.72,,,101.457,,300.25,72.284,196,627.899,,,,117.463,,,2961.666,556.55,219.5,,,242.5,,56,58.381,188.957,79.79,710,280.698,,116.277,,,,267.897,271.257,,,1190.386,,,499.042,,572.5,121.529,152,706.5,,,,214.88,438,139.361,214.88,438,139.361,2785.55,,
27,3/3/1999,501.379,,501.379,785,2893.814,,57.527,440.8,,,211.482,,586.29,,141.462,,,101.457,,299.75,72.284,196.25,626.983,,,,115.732,,,2981.354,557.47,227,,,239.5,,56,58.381,188.957,78.18,715.5,273.433,,117.982,,,,261,281.013,,,1206.454,,,494.083,,579.5,121.529,148.25,695,,,,219.3,435.75,137.89,219.3,435.75,137.89,2781.89,,
28,3/4/1999,503.597,,503.597,800.5,2915.682,,60.112,439.143,,,211.482,,583.94,,149.695,,,101.457,,300.5,70.977,196.5,632.172,,,,116.721,,,3037.606,555.17,230.5,,,239.5,,56,60,197.055,78.18,717,273.433,,124.494,,,,259.409,291.778,,,1234.573,,,487.667,,577.5,121.529,151.25,698,,,,212.16,435,137.89,212.16,435,137.89,2804.1,,
29,3/5/1999,518.017,,518.017,798,2963.062,,60.555,442.043,,,218.532,,608.222,,157.929,,,101.457,,305.75,70.542,199.75,630.341,,,,116.474,,,3093.858,566.669,232.5,,,248,,55.8,59.333,200.092,77.86,700.5,273.433,,124.494,,,,259.939,297.384,,,1255.328,,,477.458,,580,126.938,150,690,,,,213.35,438.25,137.26,213.35,438.25,137.26,2846.04,,
30,3/8/1999,520.236,,520.236,785.5,2935.727,,61.22,443.078,,,223.954,,600.781,,173.647,,,100.944,,305.25,70.542,198.75,624.236,,,,115.485,,,3127.609,551.95,233,,,257,,54.8,58.762,200.429,77.86,709,278.387,,124.959,,,,254.634,303.552,,,1254.659,,,481.25,,581.5,128.381,149.25,694,,,,216.92,435.5,137.26,216.92,435.5,137.26,2848.79,,
31,3/9/1999,525.782,,525.782,799.5,2988.574,,63.509,456.543,,,226.123,,600.781,,162.42,,,100.432,,309,67.929,202,611.11,,,,115.238,,,3144.485,570.349,233.5,,,257,,54.8,57.429,204.141,77.86,715,277.396,,128.679,,,,254.634,311.962,,,1249.303,,,455.583,,582,127.299,143.75,705.5,,,,215.9,433.5,142.511,215.9,433.5,142.511,2861.13,,
32,3/10/1999,527.446,,527.446,838.5,2941.194,,63.693,451.571,,,226.123,,604.698,,156.432,,,99.407,,308.5,66.623,202.5,602.258,,,,114.99,,,3121.984,568.049,233.5,,,257,,54.5,56.667,204.816,77.86,710.5,276.405,,131.005,,,,254.634,309.944,,,1255.328,,,466.083,,580,126.938,140.75,722,,,,217.94,437,145.662,217.94,437,145.662,2865.81,,
33,3/11/1999,546.303,,546.303,845.5,2943.016,,63.324,456.543,,,226.666,,618.013,,171.401,,,99.407,,312.25,70.106,203.75,595.237,,,,115.732,,,3175.423,572.648,240,,,267.5,,54.5,58.571,209.202,85.26,709,276.405,,137.827,,,,259.409,307.477,,,1262.023,,,466.667,,588.5,134.511,137.5,721,,,,244.8,446.25,145.977,244.8,446.25,145.977,2908.34,,
34,3/12/1999,571.261,,571.261,813.5,3014.086,,63.693,458.2,,,231.546,,626.63,,174.395,,,99.407,,310.5,71.848,203.5,589.743,,,,114.248,,,3206.362,574.948,245,,,267.5,,54.5,57.048,210.89,84.3,698.5,277.066,,144.958,,,,263.122,309.831,,,1305.541,,,474.542,,612,146.412,138,718.5,,,,237.15,439.25,148.287,237.15,439.25,148.287,2894.74,,
35,3/15/1999,552.404,,552.404,821,3072.4,,62.217,439.35,,,235.884,,637.204,,185.622,,,98.895,,309.5,70.106,201.5,575.396,,,,112.023,,,3251.364,571.269,239,,,267,,54.5,57.048,211.902,84.62,666.5,277.066,,148.369,,,,256.756,304.112,,,1305.541,,,458.792,,622.5,149.657,141,720,,,,231.54,442,150.178,231.54,442,150.178,2863.52,,
36,3/16/1999,541.866,,541.866,835.5,3163.515,,61.921,435,,,235.884,,634.462,,176.641,,,98.895,,309.25,72.284,202,570.207,,,,111.528,,,3127.609,568.969,238.5,,,262.5,,54.2,57.048,213.589,84.62,639,277.066,,150.85,,,,256.756,302.655,,,1313.575,,,485.625,,622,150.018,137.75,723.5,,,,234.6,443.25,148.917,234.6,443.25,148.917,2862.31,,
37,3/17/1999,549.076,,549.076,832,3229.117,,63.878,428.371,,,234.257,,621.147,,175.892,,,98.895,,307.25,72.719,199.75,566.238,,,,108.313,,,2981.354,568.969,238,,,265.5,,53.5,55.524,215.614,84.62,637,281.028,,149.919,,,,250.921,304,,,1310.897,,,491.75,,619.5,147.494,140.25,708.5,,,,230.01,432,147.027,230.01,432,147.027,2836.9,,
38,3/18/1999,558.505,,558.505,820,3258.274,,66.832,420.914,,,234.257,,600.781,,175.892,,,96.333,,305.5,71.413,200,566.238,,,,108.313,,,2981.354,572.189,237.5,,,272,,53.2,55.429,215.951,84.62,660,283.34,,146.043,,,,248.799,292.45,,,1291.482,,,474.833,,619.5,141.003,149.25,699.5,,,,236.47,435,147.027,236.47,435,147.027,2825.4,,
39,3/19/1999,571.816,,571.816,838.5,3280.142,,66.204,421.328,,,235.884,,614.489,,178.138,,,95.82,,308,82.299,202.25,566.849,,,,110.292,,,3152.923,575.868,240,,,272,,53,54.571,215.951,85.26,658,292.917,,144.958,,,,253.573,288.077,,,1299.516,,,487.083,,619,143.887,152.5,694,,,,245.82,432.25,147.132,245.82,432.25,147.132,2847.18,,
40,3/22/1999,557.395,,557.395,859,3331.166,,65.17,414.285,,,235.884,,598.431,,177.389,,,94.795,,304.75,84.04,200.5,573.259,,,,110.539,,,3136.047,573.108,240,,,272,,53,54,213.589,84.3,674,292.917,,139.532,,,,242.433,284.601,,,1286.126,,,466.667,,619,143.887,156.25,694.5,,,,239.36,422,143.877,239.36,422,143.877,2843.04,,
41,3/23/1999,547.412,,547.412,863,3425.926,,65.17,429.2,,,235.884,,588.248,,175.892,,,94.795,,300,83.605,198.75,583.638,,,,108.066,,,3116.359,573.568,239.5,,,270.5,,53,51.524,213.926,84.62,680.5,293.247,,139.687,,,,238.72,283.928,,,1288.134,,,466.375,,619,141.724,160,675,,,,233.07,410,143.351,233.07,410,143.351,2807.76,,
42,3/24/1999,541.866,,541.866,852.5,3480.595,,64.986,428.371,,,235.342,,567.491,,172.15,,,94.795,,297,81.428,196.25,596.458,,,,106.83,,,3048.856,566.669,240,,,256.5,,52.7,53.429,212.577,84.62,689.5,289.945,,140.772,,,,239.25,275.854,,,1264.701,,,471.333,,619,141.003,158.25,665,,,,236.47,399.5,140.411,236.47,399.5,140.411,2787.66,,
43,3/25/1999,539.648,,539.648,870,3389.48,,64.986,426.714,,,235.884,,580.416,,168.407,,,94.283,,298.75,84.04,197.25,596.458,,,,110.786,,,3147.297,562.529,236,,,247.5,,52.7,54.667,212.577,84.62,723,289.945,,140.927,,,,241.903,284.152,,,1260.684,,,477.75,,612.5,139.56,160,687.5,,,,249.56,426.75,140.936,249.56,426.75,140.936,2815.34,,
44,3/26/1999,539.648,,539.648,868.5,3243.696,,66.094,420.5,,,235.884,,591.773,,168.407,,,93.771,,296.75,82.299,196.5,595.848,,,,112.27,,,3107.921,564.369,236.5,,,247.5,,52.2,54.762,205.491,85.26,750,286.642,,140.617,,,,241.903,281.91,,,1259.345,,,467.833,,607.5,139.56,155,676,,,,245.99,433.25,149.128,245.99,433.25,149.128,2835.04,,
45,3/29/1999,536.32,,536.32,855,3214.539,,66.094,426.714,,,234.8,,603.131,,169.904,,,93.771,,299.25,82.734,199.25,593.1,,,,112.023,,,3096.671,578.628,236.5,,,246.5,,48.8,57.143,205.153,84.94,738.5,283.01,,139.222,,,,243.494,283.928,,,1258.676,,,478.333,,607.5,138.839,155.75,688,,,,241.23,432.25,150.178,241.23,432.25,150.178,2878.34,,
46,3/30/1999,539.648,,539.648,864,3221.828,,68.161,444.528,,,233.173,,599.998,,168.407,,,93.258,,302.25,82.734,199.75,586.08,,,,107.819,,,3071.357,576.788,235,,,245.5,,48.5,58.095,200.092,84.94,709.5,284.661,,137.206,,,,241.903,284.601,,,1253.32,,,479.5,,627.5,137.396,153.25,684.5,,,,238.85,419.5,151.228,238.85,419.5,151.228,2883.1,,
47,3/31/1999,517.463,,517.463,865,3302.01,,68.789,440.8,,,233.173,,610.181,,168.407,,,92.746,,304.25,81.428,201,582.417,,,,107.819,,,3074.17,575.868,235,,,246.5,,48.5,57.429,198.405,84.94,699.5,286.312,,132.245,,,,233.415,285.946,,,1281.439,,,486.5,,627.5,135.233,155,666.5,,,,243.95,429.5,149.968,243.95,429.5,149.968,2894.79,,
48,4/1/1999,512.471,,512.471,856.5,3303.832,,69.232,434.171,,,232.631,,611.747,,160.923,,,92.746,,304.85,80.557,202.25,580.28,,,,111.528,,,3124.797,577.248,234,,,245,,48.3,55.714,197.055,86.55,679,286.312,,133.175,,,,233.415,287.292,,,1281.439,,,484.167,,636.5,130.905,155,658.5,,,,245.14,419.75,149.653,245.14,419.75,149.653,2906.22,,
49,4/6/1999,519.681,,519.681,873,3329.344,,68.124,437.9,,,232.631,,634.854,,155.683,,,93.258,,307.25,81.863,204.75,580.585,,,,108.066,,,3181.049,578.628,234.5,,,236.5,,48.3,54.762,194.018,86.87,703,285.982,,132.865,,,,232.884,303.215,,,1274.074,,,470.167,,637.5,126.217,155.75,645,,,,241.4,429.75,151.018,241.4,429.75,151.018,2938.28,,
50,4/7/1999,518.572,,518.572,905.5,3314.766,,69.232,435,,,229.377,,644.645,,156.432,,,93.258,,309.75,92.314,206.75,568.07,,,,110.044,,,3234.488,602.546,237.5,,,234.5,,48,53.429,194.693,86.87,708,284.661,,132.555,,,,233.415,319.139,,,1274.744,,,480.667,,677.5,124.414,155.75,641,,,,251.77,433.5,149.443,251.77,433.5,149.443,2963.26,,
51,4/8/1999,518.572,,518.572,906,3331.166,,70.34,434.171,,,229.377,,666.969,,157.18,,,93.258,,309.25,90.572,206.5,565.933,,,,109.055,,,3279.49,592.887,241.5,,,238.5,,48,54.19,199.755,88.8,721.5,278.387,,132.865,,,,238.189,316.672,,,1252.65,,,487.667,,681,127.299,156,636.5,,,,255,445.25,149.128,255,445.25,149.128,2951.84,,
52,4/9/1999,527.446,,527.446,934,3393.125,,70.34,461.514,,,227.75,,697.125,,157.929,,,92.746,,308.75,92.749,206.5,569.291,,,,110.044,,,3372.305,622.324,249.5,,,239.5,,48,55.524,204.816,89.77,705,274.754,,138.447,,,,238.189,323.176,,,1264.032,,,471.917,,681,127.299,157,635.5,,,,265.88,472.5,149.338,265.88,472.5,149.338,2968.79,,
53,4/12/1999,528,,528,928.5,3331.166,,70.709,466.9,,,227.75,,705.742,,157.929,,,92.746,,307.25,93.62,207.5,574.48,,,,111.281,,,3316.053,597.026,249.5,,,262.5,,48,55.524,206.503,89.77,700.5,274.754,,139.687,,,,253.043,312.859,,,1269.388,,,466.667,,659,126.938,156.25,647,,,,261.46,489.75,148.917,261.46,489.75,148.917,2956.36,,
54,4/13/1999,540.757,,540.757,928.5,3269.208,,70.894,459.028,,,227.75,,697.517,,157.929,,,92.233,,309.5,92.749,210.25,574.48,,,,110.786,,,3271.052,599.326,253.5,,,272.5,,48.2,54.762,200.767,89.77,688.5,275.084,,144.338,,,,241.372,315.999,,,1310.228,,,469.292,,656.5,126.938,154.75,674,,,,259.25,487.75,149.443,259.25,487.75,149.443,2986.26,,
55,4/14/1999,545.194,,545.194,940.5,3396.769,,69.971,458.2,,,227.75,,677.543,,161.671,,,92.233,,309,94.056,211.25,574.785,,,,109.055,,,3206.362,605.765,255.5,,,269,,48.3,54.381,200.767,89.77,678,278.717,,143.408,,,,251.982,310.841,,,1299.516,,,469,,693.5,127.299,152.75,674.5,,,,254.15,520.25,149.653,254.15,520.25,149.653,2983.33,,
56,4/15/1999,566.269,,566.269,932.5,3682.87,,69.971,465.243,,,228.292,,685.376,,161.671,,,91.721,,308.25,93.62,212,574.785,,,,109.797,,,3369.493,633.823,255.5,,,267,,48.3,54.381,197.393,90.09,654.5,288.294,,145.268,,,,259.939,315.775,,,1310.228,,,474.833,,704,126.938,148,676.5,,,,253.13,544.25,149.653,253.13,544.25,149.653,2978.78,,
57,4/16/1999,610.085,,610.085,906.5,3819.543,,70.894,485.957,,,228.292,,657.961,,180.383,,,91.209,,306.75,92.749,210.75,574.48,,,,111.528,,,3611.376,622.324,256,,,274.5,,48.5,54.571,193.344,90.09,617.5,293.247,,148.989,,,,276.384,318.69,,,1333.661,,,472.5,,728.5,138.118,150.75,665,,,,243.95,526.5,145.137,243.95,526.5,145.137,2969.7,,
58,4/19/1999,631.715,,631.715,902,3835.944,,70.894,472.285,,,232.631,,623.496,,181.131,,,89.671,,309.75,94.056,212,573.87,,,,112.27,,,3715.442,637.963,260,,,273,,48.5,55.714,192.331,90.73,613,295.229,,151.935,,,,280.628,324.745,,,1348.39,,,491.167,,746,138.839,154,699,,,,244.12,553.5,145.137,244.12,553.5,145.137,3010.25,,
59,4/20/1999,620.622,,620.622,880.5,3799.498,,70.081,462.343,,,234.257,,584.332,,184.874,,,88.134,,304.5,93.62,207.5,572.343,,,,108.561,,,3583.25,629.223,259,,,268.5,,48.5,55.714,188.282,88.48,593,295.229,,148.059,,,,268.958,304.561,,,1389.899,,,480.667,,727.5,137.396,151.75,703,,,,241.4,528.75,143.877,241.4,528.75,143.877,2929.26,,
60,4/21/1999,604.538,,604.538,871,3812.254,,70.34,464,,,234.257,,604.306,,200.592,,,88.134,,304.5,93.62,208,568.375,,,,111.281,,,3684.504,631.983,249,,,268,,48.5,56.762,186.595,89.12,619,295.229,,146.974,,,,274.793,289.759,,,1391.908,,,483,,715,141.003,152.5,714,,,,239.7,501.5,147.867,239.7,501.5,147.867,2927.43,,
61,4/22/1999,620.622,,620.622,878.5,3855.989,,70.266,468.557,,,234.257,,634.071,,208.825,,,87.109,,308.75,93.62,210.75,568.375,,,,115.238,,,3788.57,637.963,240.5,,,277.5,,49.8,57.048,186.595,89.44,637.5,294.898,,148.989,,,,274.262,308.374,,,1386.552,,,501.375,,714,144.969,154.25,732.5,,,,238.85,512.5,146.817,238.85,512.5,146.817,2969.08,,
62,4/23/1999,615.076,,615.076,895,3826.832,,68.863,472.285,,,234.257,,643.862,,208.077,,,87.109,,309,94.491,210.75,568.68,,,,115.485,,,3872.948,639.802,252.5,,,279.5,,50.3,57.048,185.92,89.44,625,301.173,,150.384,,,,271.079,305.458,,,1402.62,,,481.833,,726,143.887,154.75,761.5,,,,245.14,514.5,144.717,245.14,514.5,144.717,2974.63,,
63,4/26/1999,620.068,,620.068,908.5,3841.411,,68.494,471.457,,,231.546,,654.828,,201.34,,,88.134,,311.5,95.362,210.5,570.817,,,,120.925,,,3791.382,630.143,253,,,271.5,,51.2,57.048,186.258,89.44,624.5,301.173,,149.299,,,,270.018,309.719,,,1382.535,,,483,,716,143.527,154.75,767.5,,,,242.59,509.75,144.612,242.59,509.75,144.612,3003.72,,
64,4/27/1999,625.059,,625.059,931.5,3808.609,,70.155,471.457,,,235.884,,690.859,,194.604,,,88.134,,315.75,94.491,211.5,569.901,,,,123.151,,,3552.312,621.404,252,,,273,,52.2,58.381,186.258,88.16,621,301.173,,148.834,,,,270.018,311.289,,,1384.543,,,484.167,,721,143.887,156.5,778,,,,242.25,503.5,139.676,242.25,503.5,139.676,3039.21,,
65,4/28/1999,634.488,,634.488,928.5,3794.031,,70.155,472.285,,,236.969,,721.799,,194.604,,,87.622,,315.25,95.797,211.5,570.207,,,,124.14,,,3673.253,620.484,254.5,,,269.5,,52.8,58.571,186.258,86.55,614,300.512,,150.539,,,,266.836,310.841,,,1405.298,,,492.333,,732.5,144.248,159.75,779.5,,,,238.68,504.25,140.201,238.68,504.25,140.201,3041.84,,
66,4/29/1999,637.261,,637.261,924.5,3936.17,,70.266,468.143,,,238.595,,714.358,,194.604,,,87.622,,314.75,95.797,211,571.733,,,,121.914,,,3602.938,619.564,261,,,264.5,,54.2,58.952,185.583,85.58,610.5,300.182,,152.865,,,,267.897,309.944,,,1386.552,,,499.333,,736,143.527,159.5,757.5,,,,238.17,490.25,140.411,238.17,490.25,140.411,3004.86,,
67,4/30/1999,646.69,,646.69,930,3768.519,,70.155,470.214,,,239.68,,728.457,,194.604,,,87.622,,319.5,91.443,213,577.533,,,,124.882,,,3569.187,619.564,264,,,269.5,,54.5,58.952,185.583,84.94,601,300.512,,152.555,,,,267.897,309.944,,,1414.671,,,499.042,,743.5,143.887,159,776.5,,,,248.88,492.5,138.1,248.88,492.5,138.1,3028.4,,
68,5/4/1999,656.118,,656.118,932.5,3717.494,,71.447,480.571,,,238.053,,726.499,,211.071,,,87.622,,321.5,86.653,214.75,582.722,,,,125.624,,,3681.691,635.203,265.5,,,279.5,,54.7,58.952,186.933,82.37,594.5,301.503,,153.64,,,,268.958,311.513,,,1454.172,,,513.333,,759,144.248,156.75,772,,,,241.4,487.5,139.571,241.4,487.5,139.571,3024.93,,
69,5/5/1999,646.135,,646.135,921.5,3644.602,,71.447,468.143,,,238.595,,698.692,,216.31,,,89.159,,319.25,85.347,213,596.153,,,,123.151,,,3496.06,628.303,266,,,276.5,,55.2,58.095,184.233,82.37,550,302.824,,153.64,,,,267.366,313.98,,,1493.004,,,504.292,,763.5,143.887,156,784,,,,244.46,505.25,136.735,244.46,505.25,136.735,2972.09,,
70,5/6/1999,646.69,,646.69,900.5,3451.438,,75.324,473.943,,,239.68,,679.893,,216.31,,,89.159,,318.25,85.347,213,626.067,,,,124.14,,,3678.878,644.402,273,,,277.5,,55.2,57.619,182.209,81.72,567,303.815,,154.725,,,,255.165,300.748,,,1446.138,,,514.208,,783,142.445,160.25,757,,,,244.8,499,135.475,244.8,499,135.475,2976.62,,
71,5/7/1999,647.244,,647.244,882,3411.348,,75.14,470.628,,,240.222,,659.136,,214.813,,,89.159,,317.5,84.911,212.5,632.172,,,,127.107,,,3642.315,645.322,272,,,276,,55.2,57.619,179.172,81.4,557.5,304.805,,154.26,,,,250.921,309.495,,,1475.596,,,513.042,,768.5,142.084,162,754.5,,,,241.4,501,136,241.4,501,136,2956.66,,
72,5/10/1999,651.681,,651.681,886,3363.968,,74.844,457.371,,,240.222,,654.045,,223.795,,,89.159,,316.25,85.347,212.75,630.341,,,,123.645,,,3496.06,639.342,273,,,275,,55.4,58,179.172,80.76,544,314.712,,156.586,,,,249.329,306.355,,,1499.029,,,518,,761.5,140.281,163.25,756.5,,,,241.4,499.25,135.58,241.4,499.25,135.58,2952.82,,
73,5/11/1999,651.127,,651.127,876,3404.058,,75.14,444.943,,,240.222,,665.011,,223.795,,,89.159,,317,84.04,214,625.762,,,,122.904,,,3400.431,647.622,270.5,,,274,,55.4,58.857,173.436,80.76,551,315.703,,159.842,,,,249.329,291.553,,,1510.411,,,506.625,,758,140.281,163.25,766.5,,,,240.72,488.25,133.9,240.72,488.25,133.9,2964.5,,
74,5/12/1999,646.135,,646.135,859.5,3498.818,,75.804,439.971,,,239.138,,646.995,,214.064,,,89.159,,316.25,87.089,212.75,627.899,,,,121.173,,,3493.247,662.34,267,,,277,,55.4,58.762,167.699,80.76,540.5,315.703,,159.842,,,,267.897,295.366,,,1488.317,,,518,,754,140.281,161.5,764,,,,240.55,494,128.229,240.55,494,128.229,2947.88,,
75,5/13/1999,639.48,,639.48,872,3425.926,,75.694,447.428,,,238.595,,648.17,,214.813,,,89.159,,318.75,87.089,214.25,634.92,,,,120.678,,,3501.685,665.56,261.5,,,277,,55.4,61.048,161.963,80.11,575,316.363,,159.376,,,,289.116,295.142,,,1494.343,,,519.167,,747.5,139.921,163.75,765,,,,248.71,495,124.658,248.71,495,124.658,2991.25,,
76,5/14/1999,636.706,,636.706,850.5,3407.703,,73.848,438.728,,,233.173,,665.011,,214.813,,,89.159,,315.5,86.653,211,632.172,,,,116.721,,,3417.307,651.301,263,,,274.5,,55.4,61.905,158.589,79.15,552.5,316.033,,158.136,,,,298.665,293.123,,,1466.223,,,519.167,,728.5,136.675,166.25,729,,,,239.53,478.25,122.348,239.53,478.25,122.348,2928.63,,
77,5/17/1999,623.95,,623.95,834.5,3425.926,,73.368,422.571,,,227.75,,661.486,,209.574,,,89.159,,313.75,85.347,209.5,630.951,,,,117.71,,,3301.99,640.722,258.5,,,274,,55.4,61.905,158.589,78.5,557,315.703,,156.741,,,,297.604,284.377,,,1391.238,,,504,,710.5,133.79,164.5,704,,,,214.88,475.25,118.357,214.88,475.25,118.357,2872.67,,
78,5/18/1999,626.723,,626.723,834,3644.602,,73.478,422.571,,,228.292,,642.295,,208.825,,,89.159,,314.75,84.911,210.25,627.288,,,,121.667,,,3301.99,632.443,255.5,,,272.5,,55.4,62.952,158.589,77.54,559,315.703,,154.105,,,,297.604,278.097,,,1377.848,,,513.042,,695,133.79,164.75,708,,,,222.02,465.5,115.521,222.02,465.5,115.521,2887.91,,
79,5/19/1999,627.833,,627.833,862.5,3498.818,,74.217,433.343,,,229.377,,627.804,,205.831,,,89.159,,315.75,86.653,210.75,622.71,,,,124.635,,,3422.932,630.143,247,,,270.5,,55.4,64.952,158.252,77.54,561.5,315.703,,154.725,,,,298.665,277.648,,,1383.204,,,509.833,,696,133.79,164.75,720.5,,,,230.35,462,121.087,230.35,462,121.087,2911.37,,
80,5/20/1999,632.824,,632.824,879.5,3571.71,,74.586,444.943,,,230.461,,633.287,,205.831,,,89.159,,317.25,86.653,212.5,622.71,,,,123.645,,,3481.997,643.942,248,,,270,,55.4,64.952,159.601,77.54,569.5,316.363,,155.811,,,,311.927,284.377,,,1370.484,,,500.5,,707.5,133.429,166.25,741.5,,,,230.86,461,120.877,230.86,461,120.877,2950.64,,
81,5/21/1999,616.74,,616.74,870,3478.773,,74.771,452.814,,,230.461,,627.021,,205.831,,,89.159,,317.25,87.089,212.5,622.71,,,,121.42,,,3386.368,646.702,249,,,268,,55,64.952,159.264,76.9,564.5,316.363,,155.656,,,,312.988,279.218,,,1371.153,,,509.833,,699,133.79,167.75,755,,,,225.08,448.5,121.192,225.08,448.5,121.192,2944.1,,
82,5/24/1999,607.866,,607.866,929.5,3462.372,,74.217,449.914,,,231.546,,630.546,,202.837,,,89.159,,316.5,87.089,213,622.099,,,,125.624,,,3273.864,641.182,248.5,,,266.5,,54.7,64.857,158.926,76.9,558,316.363,,155.966,,,,312.988,277.424,,,1361.78,,,509.25,,698,134.511,172.5,762.5,,,,226.1,457.5,125.183,226.1,457.5,125.183,2932.12,,
83,5/25/1999,600.101,,600.101,911,3535.264,,72.74,448.257,,,235.884,,627.804,,199.095,,,88.646,,314.25,85.347,212,621.794,,,,123.398,,,3133.234,636.583,247,,,265,,54.7,62.952,157.914,76.57,543,315.703,,155.966,,,,311.397,276.079,,,1392.577,,,507.5,,680,133.429,165,733.5,,,,217.26,469.5,126.443,217.26,469.5,126.443,2899.95,,
84,5/26/1999,599.547,,599.547,917.5,3506.107,,70.709,435.828,,,235.884,,630.154,,198.346,,,88.646,,314,85.347,212,621.489,,,,122.162,,,3065.732,640.722,241.5,,,259.5,,54.4,62.952,161.963,76.25,527,311.41,,155.966,,,,312.458,267.78,,,1443.46,,,507.208,,681.5,132.708,164,744.5,,,,217.09,459.75,127.178,217.09,459.75,127.178,2894.77,,
85,5/27/1999,602.875,,602.875,915,3462.372,,70.524,449.085,,,236.969,,623.888,,198.346,,,88.646,,312.5,85.782,211,619.047,,,,123.645,,,3175.423,644.862,243.5,,,262.5,,54,62.762,168.712,76.25,536,309.759,,155.501,,,,317.232,263.744,,,1480.952,,,492.625,,686,132.708,166.5,728,,,,214.88,446.25,129.699,214.88,446.25,129.699,2882.07,,
86,5/28/1999,604.538,,604.538,922.5,3651.891,,68.309,455.714,,,236.969,,614.489,,193.107,,,88.646,,313.25,85.347,210.75,617.215,,,,125.129,,,3200.737,647.622,243.5,,,255.5,,53.7,62,171.411,76.25,535,301.503,,150.695,,,,317.232,261.052,,,1487.648,,,478.333,,685,131.266,166,724.5,,,,220.83,448,129.699,220.83,448,129.699,2889.65,,
